location_key,,Unnamed: 0,date,region,location_key,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,year,month,day,location_key_US_AL,location_key_US_KY,location_key_US_MS,location_key_US_TN,1_day_shift,2_day_shift,3_day_shift,7_day_shift,7_day_avg
US_KY,26294,26294,2021-07-29,East South Central,US_KY,1536.0,2.0,481991.0,7370.0,156.0,81288.0,555.0,187.0,25.283333,18.372222,31.8,0.0,20.598765,75.614348,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,5790.0,2313187.0,4365.0,2029189.0,10048.0,4175693.0,2815.0,1017573.0,6482.0,2191238.0,1098.0,839840.0,3108.0,1810552.0,442.0,170955.0,455.0,173312.0,2021.0,7.0,29.0,0,1,0,0,1660.0,1224.0,2220.0,905.0,1090.2857142857142
US_KY,26345,26345,2021-07-30,East South Central,US_KY,1615.0,7.0,483606.0,7377.0,183.0,81471.0,600.0,196.0,26.25,21.383333,30.172222,3.447143,21.604938000000004,75.841053,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,6993.0,2320180.0,3160.0,2032349.0,9532.0,4185225.0,1386.0,1018959.0,5354.0,2196592.0,1086.0,840926.0,3481.0,1814033.0,682.0,171637.0,693.0,174005.0,2021.0,7.0,30.0,0,1,0,0,1536.0,1660.0,1224.0,992.0,1179.2857142857142
US_KY,26396,26396,2021-07-31,East South Central,US_KY,113.0,1.0,483719.0,7378.0,215.0,81686.0,670.0,210.0,22.555556,17.466666999999998,27.977778,0.1587499999999999,18.234568,76.586514,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,6701.0,2326881.0,3108.0,2035457.0,9342.0,4194567.0,1480.0,1020439.0,5382.0,2201974.0,973.0,841899.0,3289.0,1817322.0,649.0,172286.0,670.0,174675.0,2021.0,7.0,31.0,0,1,0,0,1615.0,1536.0,1660.0,0.0,1195.4285714285713
US_KY,26447,26447,2021-08-01,East South Central,US_KY,0.0,0.0,483719.0,7378.0,186.0,81872.0,712.0,233.0,22.222222,17.85,27.544444,0.254,17.154321,73.059589,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,8799.0,2335680.0,7274.0,2042731.0,15482.0,4210049.0,3934.0,1024373.0,8916.0,2210890.0,2438.0,844337.0,5643.0,1822965.0,894.0,173180.0,923.0,175598.0,2021.0,8.0,1.0,0,1,0,0,113.0,1615.0,1536.0,0.0,1195.4285714285713
US_KY,26498,26498,2021-08-02,East South Central,US_KY,3502.0,15.0,487221.0,7393.0,203.0,82075.0,747.0,237.0,21.377778,14.977778,27.194444,0.2285999999999999,14.419753,64.863065,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,5312.0,2340992.0,2034.0,2044765.0,7258.0,4217307.0,1140.0,1025513.0,4358.0,2215248.0,694.0,845031.0,2695.0,1825660.0,200.0,173380.0,205.0,175803.0,2021.0,8.0,2.0,0,1,0,0,0.0,113.0,1615.0,2220.0,1378.5714285714287
US_KY,26549,26549,2021-08-03,East South Central,US_KY,1686.0,13.0,488907.0,7406.0,234.0,82309.0,795.0,254.0,20.822222,13.994444,27.811111,0.0,13.216049,62.171321,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,3602.0,2344594.0,1508.0,2046273.0,5099.0,4222406.0,1136.0,1026649.0,3694.0,2218942.0,301.0,845332.0,1336.0,1826996.0,71.0,173451.0,69.0,175872.0,2021.0,8.0,3.0,0,1,0,0,3502.0,0.0,113.0,1224.0,1444.5714285714287
US_KY,26600,26600,2021-08-04,East South Central,US_KY,2518.0,15.0,491425.0,7421.0,270.0,82579.0,842.0,256.0,20.638889,13.266667,28.227778,0.0,13.438272,63.868764,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,8621.0,2353215.0,3466.0,2049739.0,11862.0,4234268.0,2306.0,1028955.0,8570.0,2227512.0,657.0,845989.0,2778.0,1829774.0,491.0,173942.0,510.0,176382.0,2021.0,8.0,4.0,0,1,0,0,1686.0,3502.0,0.0,1660.0,1567.142857142857
US_KY,26651,26651,2021-08-05,East South Central,US_KY,2330.0,5.0,493755.0,7426.0,292.0,82871.0,863.0,267.0,21.975309,14.537037000000002,29.641975,0.6773329999999997,15.611111,67.645185,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,7540.0,2360755.0,3327.0,2053066.0,10482.0,4244750.0,1819.0,1030774.0,6129.0,2233641.0,896.0,846885.0,3720.0,1833494.0,596.0,174538.0,629.0,177011.0,2021.0,8.0,5.0,0,1,0,0,2518.0,1686.0,3502.0,1536.0,1680.5714285714287
US_KY,26702,26702,2021-08-06,East South Central,US_KY,2460.0,6.0,496215.0,7432.0,262.0,83133.0,934.0,295.0,22.364198,15.709877000000002,29.524691,0.0,16.950617,72.007974,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,8695.0,2369450.0,3563.0,2056629.0,11850.0,4256600.0,2068.0,1032842.0,7567.0,2241208.0,905.0,847790.0,3690.0,1837184.0,576.0,175114.0,593.0,177604.0,2021.0,8.0,6.0,0,1,0,0,2330.0,2518.0,1686.0,1615.0,1801.2857142857142
US_KY,26753,26753,2021-08-07,East South Central,US_KY,114.0,0.0,496329.0,7432.0,275.0,83408.0,976.0,297.0,23.864198,18.339506,30.246914,0.0,19.08642,75.239706,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,15631.0,2385081.0,6723.0,2063352.0,21665.0,4278265.0,3544.0,1036386.0,13055.0,2254263.0,1796.0,849586.0,7172.0,1844356.0,1368.0,176482.0,1434.0,179038.0,2021.0,8.0,7.0,0,1,0,0,2460.0,2330.0,2518.0,113.0,1801.4285714285713
US_KY,26804,26804,2021-08-08,East South Central,US_KY,122.0,0.0,496451.0,7432.0,252.0,83660.0,1018.0,301.0,24.055556,18.5,31.17284,0.0,18.839506,73.049167,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,1249.0,2386330.0,586.0,2063938.0,1508.0,4279773.0,377.0,1036763.0,999.9999999999992,2255263.0,160.0,849746.0,483.0,1844839.0,44.0,176526.0,25.0,179063.0,2021.0,8.0,8.0,0,1,0,0,114.0,2460.0,2330.0,0.0,1818.857142857143
US_KY,26855,26855,2021-08-09,East South Central,US_KY,5058.0,17.0,501509.0,7449.0,307.0,83967.0,1115.0,309.0,23.080247,19.62963,29.814815,2.394857,19.925926,82.918576,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,6080.0,2392410.0,2781.0,2066719.0,8754.0,4288527.0,1756.0,1038519.0,5706.0,2260969.0,758.0000000000001,850504.0,2780.0,1847619.0,267.0,176793.0,268.0,179331.0,2021.0,8.0,9.0,0,1,0,0,122.0,114.0,2460.0,3502.0,2041.142857142857
US_KY,26906,26906,2021-08-10,East South Central,US_KY,2366.0,5.0,503875.0,7454.0,360.0,84327.0,1233.0,352.0,24.58642,20.185185,31.339506,6.676571,21.358025000000005,82.659406,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,3679.0,2396089.0,1781.0000000000005,2068500.0,5424.0,4293951.0,1238.0,1039757.0,3863.0,2264832.0,443.0,850947.0,1459.0,1849078.0,100.0,176893.0,102.0,179433.0,2021.0,8.0,10.0,0,1,0,0,5058.0,122.0,114.0,1686.0,2138.285714285714
US_KY,26957,26957,2021-08-11,East South Central,US_KY,3027.0,13.0,506902.0,7467.0,355.0,84682.0,1286.0,353.0,27.716667,22.511111,32.766667,2.6162,22.080247,73.315653,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,5616.0,2401705.0,2891.0,2071391.0,8030.0,4301981.0,1598.0,1041355.0,4947.0,2269779.0,730.0,851677.0,2500.0,1851578.0,558.0,177451.0,582.0,180015.0,2021.0,8.0,11.0,0,1,0,0,2366.0,5058.0,122.0,2518.0,2211.0
US_KY,27008,27008,2021-08-12,East South Central,US_KY,2614.0,5.0,509516.0,7472.0,360.0,85042.0,1355.0,390.0,27.444444,22.283333,33.155556,0.2032,21.358025000000005,69.945383,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,7350.0,2409055.0,3415.0,2074806.0,10378.0,4312359.0,1933.0,1043288.0,6625.0,2276404.0,783.0,852460.0,2965.0,1854543.0,690.0,178141.0,787.0,180802.0,2021.0,8.0,12.0,0,1,0,0,3027.0,2366.0,5058.0,2330.0,2251.5714285714284
US_KY,27059,27059,2021-08-13,East South Central,US_KY,3886.0,13.0,513402.0,7485.0,360.0,85402.0,1380.0,389.0,26.566667,21.561111,32.238889,0.381,21.049383,72.274678,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,8681.0,2417736.0,4477.0,2079283.0,12776.0,4325135.0,2830.0,1046118.0,8110.0,2284514.0,1004.0,853464.0,4003.0,1858546.0,634.0,178775.0,658.0,181460.0,2021.0,8.0,13.0,0,1,0,0,2614.0,3027.0,2366.0,2460.0,2455.285714285714
US_KY,27110,27110,2021-08-14,East South Central,US_KY,164.0,1.0,513566.0,7486.0,337.0,85739.0,1380.0,404.0,23.311111,20.411111,30.194444,9.652,20.895062000000003,86.34575,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,9636.0,2427372.0,4986.0,2084269.0,14181.0,4339316.0,3098.0,1049216.0,8781.0,2293295.0,1182.0,854646.0,4634.0,1863180.0,703.0,179478.0,753.0,182213.0,2021.0,8.0,14.0,0,1,0,0,3886.0,2614.0,3027.0,114.0,2462.4285714285716
US_KY,27161,27161,2021-08-15,East South Central,US_KY,132.0,0.0,513698.0,7486.0,332.0,86071.0,1426.0,419.0,22.288889,19.577778,27.138889,2.249714,19.833333,86.016824,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,7214.0,2434586.0,4202.0,2088471.0,11148.0,4350464.0,2837.0,1052053.0,7050.0,2300345.0,906.0,855552.0,3612.0,1866792.0,454.0,179932.0,477.0,182690.0,2021.0,8.0,15.0,0,1,0,0,164.0,3886.0,2614.0,122.0,2463.8571428571427
US_KY,27212,27212,2021-08-16,East South Central,US_KY,6651.0,18.0,520349.0,7504.0,420.0,86491.0,1525.0,433.0,22.816667,20.372222,27.377778,2.76225,20.753086,88.256497,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,5788.0,2440374.0,3444.0,2091915.0,9254.0,4359718.0,2414.0,1054467.0,5719.0,2306064.0,874.0,856426.0,3368.0,1870160.0,156.0,180088.0,167.0,182857.0,2021.0,8.0,16.0,0,1,0,0,132.0,164.0,3886.0,5058.0,2691.4285714285716
US_KY,27263,27263,2021-08-17,East South Central,US_KY,3141.0,7.0,523490.0,7511.0,435.0,86926.0,1561.0,449.0,23.205556,20.666667,26.911111,5.08,20.839506,86.699739,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,3724.0,2444098.0,2560.0,2094475.0,6541.0,4366259.0,1800.0,1056267.0,4602.0,2310666.0,272.0,856698.0,1896.0,1872056.0,502.0,180590.0,43.0,182900.0,2021.0,8.0,17.0,0,1,0,0,6651.0,132.0,164.0,2366.0,2802.1428571428573
US_KY,27314,27314,2021-08-18,East South Central,US_KY,3694.0,12.0,527184.0,7523.0,453.0,87379.0,1612.0,471.0,23.655556000000004,18.95,30.733333,0.92075,20.117284,80.400066,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,6871.0,2450969.0,4377.0,2098852.0,11455.0,4377714.0,2966.0,1059233.0,7221.0,2317887.0,917.0,857615.0,3706.0,1875762.0,490.0,181080.0,523.0,183423.0,2021.0,8.0,18.0,0,1,0,0,3141.0,6651.0,132.0,3027.0,2897.4285714285716
US_KY,27365,27365,2021-08-19,East South Central,US_KY,4770.0,9.0,531954.0,7532.0,448.0,87827.0,1654.0,471.0,23.494444,20.261111,28.494444,10.69975,21.296296000000005,87.658036,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,8491.0,2459460.0,5002.0,2103854.0,14098.0,4391812.0,3152.0,1062385.0,8475.0,2326362.0,1324.0,858939.0,5079.0,1880841.0,512.0,181592.0,535.0,183958.0,2021.0,8.0,19.0,0,1,0,0,3694.0,3141.0,6651.0,2614.0,3205.4285714285716
US_KY,27416,27416,2021-08-20,East South Central,US_KY,4137.0,40.0,536091.0,7572.0,450.0,88277.0,1696.0,479.0,23.822222,18.738889,29.905556,15.1638,19.641975,77.538947,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,8990.0,2468450.0,5492.0,2109346.0,15080.0,4406892.0,3359.0,1065744.0,8927.0,2335289.0,1440.0,860379.0,5441.0,1886282.0,687.0,182279.0,703.0,184661.0,2021.0,8.0,20.0,0,1,0,0,4770.0,3694.0,3141.0,3886.0,3241.285714285714
US_KY,27467,27467,2021-08-21,East South Central,US_KY,29.0,0.0,536120.0,7572.0,443.0,88720.0,1734.0,469.0,23.75,17.488889,31.083333,0.3555999999999997,19.12963,75.981381,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,16191.0,2484641.0,10684.0,2120030.0,28696.0,4435588.0,6601.0,1072345.0,17070.0,2352359.0,2908.0,863287.0,10390.0,1896672.0,1163.0,183442.0,1228.0,185889.0,2021.0,8.0,21.0,0,1,0,0,4137.0,4770.0,3694.0,164.0,3222.0
US_KY,27518,27518,2021-08-22,East South Central,US_KY,397.0,0.0,536517.0,7572.0,436.0,89156.0,1785.0,488.0,25.155556,18.788889,31.822222000000004,0.0,20.0,73.413448,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,6256.0,2490897.0,4928.0,2124958.0,11837.0,4447425.0,3545.0,1075890.0,7907.0,2360266.0,1206.0,864493.0,3765.0,1900437.0,173.0,183615.0,164.99999999999994,186054.0,2021.0,8.0,22.0,0,1,0,0,29.0,4137.0,4770.0,132.0,3259.8571428571427
US_KY,27569,27569,2021-08-23,East South Central,US_KY,8057.0,34.0,544574.0,7606.0,447.0,89603.0,1885.0,503.0,25.344444,18.75,32.561111,0.0,19.740741,71.711393,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,1468.0,2492365.0,958.0,2125916.0,2272.0,4449697.0,622.0,1076512.0,1374.0,2361640.0,309.0,864802.0,872.0,1901309.0,27.0,183642.0,26.0,186080.0,2021.0,8.0,23.0,0,1,0,0,397.0,29.0,4137.0,6651.0,3460.714285714286
US_KY,27620,27620,2021-08-24,East South Central,US_KY,4726.0,27.0,549300.0,7633.0,524.0,90127.0,1937.0,544.0,26.127778,19.711111,32.927778,0.0,20.901235,73.977199,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,3845.0,2496210.0,2979.0,2128895.0,7261.0,4456958.0,2198.0,1078710.0,5040.0,2366680.0,713.0,865515.0,2154.0,1903463.0,68.0,183710.0,67.0,186147.0,2021.0,8.0,24.0,0,1,0,0,8057.0,397.0,29.0,3141.0,3687.1428571428573
US_KY,27671,27671,2021-08-25,East South Central,US_KY,5081.0,65.0,554381.0,7698.0,538.0,90665.0,1977.0,545.0,26.407407,20.45679,33.290123,0.0,21.041667000000004,72.777414,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,6573.0,2502783.0,5189.0,2134084.0,12294.0,4469252.0,3248.0,1081958.0,7479.0,2374159.0,1341.0,866856.0,4200.0,1907663.0,595.0,184305.0,612.0,186759.0,2021.0,8.0,25.0,0,1,0,0,4726.0,8057.0,397.0,3694.0,3885.285714285714
US_KY,27722,27722,2021-08-26,East South Central,US_KY,5210.0,23.0,559591.0,7721.0,511.0,91176.0,1982.0,541.0,25.740741,19.716049,33.246914,0.0634999999999998,20.479167,73.004799,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,8147.0,2510930.0,5838.0,2139922.0,14953.0,4484205.0,3525.0,1085483.0,9175.0,2383334.0,1783.0,868639.0,5227.0,1912890.0,526.0,184831.0,548.0,187307.0,2021.0,8.0,26.0,0,1,0,0,5081.0,4726.0,8057.0,4770.0,3948.1428571428573
US_KY,27773,27773,2021-08-27,East South Central,US_KY,4847.0,18.0,564438.0,7739.0,507.0,91683.0,2040.0,572.0,25.290123,20.691358,32.209877,0.09525,21.041667000000004,77.70424,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,8878.0,2519808.0,6202.0,2146124.0,16410.0,4500615.0,3923.0,1089406.0,10418.0,2393752.0,1813.0,870452.0,5453.0,1918343.0,457.0,185288.0,534.0,187841.0,2021.0,8.0,27.0,0,1,0,0,5210.0,5081.0,4726.0,4137.0,4049.5714285714284
US_KY,27824,27824,2021-08-28,East South Central,US_KY,377.0,4.0,564815.0,7743.0,462.0,92145.0,2009.0,581.0,25.080247,19.654321,33.074074,0.8254999999999999,20.645833000000003,77.05752,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,0.0,2519808.0,0.0,2146124.0,0.0,4500615.0,0.0,1089406.0,0.0,2393752.0,2.273736754432321e-13,870452.0,0.0,1918343.0,-5.684341886080803e-14,185288.0,0.0,187841.0,2021.0,8.0,28.0,0,1,0,0,4847.0,5210.0,5081.0,29.0,4099.285714285715
US_KY,27875,27875,2021-08-29,East South Central,US_KY,586.0,0.0,565401.0,7743.0,504.0,92649.0,2097.0,587.0,25.487654,20.512346,31.858025000000005,1.016,21.208333000000003,78.08778,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,18496.0,2538304.0,13180.0,2159304.0,33932.0,4534547.0,7980.0,1097386.0,21753.0,2415505.0,3941.0,874393.0,10921.0,1929264.0,1247.0,186535.0,1245.0,189086.0,2021.0,8.0,29.0,0,1,0,0,377.0,4847.0,5210.0,397.0,4126.285714285715
US_KY,27926,27926,2021-08-30,East South Central,US_KY,9623.0,53.0,575024.0,7796.0,521.0,93170.0,2158.0,596.0,23.993827,19.851852,30.765432,2.612571,20.979167000000004,83.506132,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,6340.0,2544644.0,5142.0,2164446.0,12672.0,4547219.0,3290.0,1100676.0,8442.0,2423947.0,1692.0,876085.0,4063.0,1933327.0,157.0,186692.0,166.0,189252.0,2021.0,8.0,30.0,0,1,0,0,586.0,377.0,4847.0,8057.0,4350.0
US_KY,27977,27977,2021-08-31,East South Central,US_KY,4669.0,30.0,579693.0,7826.0,557.0,93727.0,2134.0,602.0,20.728395,19.820988,23.796296,15.094857,19.833333,94.806324,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,33.33,3778.0,2548422.0,3152.0,2167598.0,7054.0,4554273.0,2106.0,1102782.0,4871.0,2428818.0,1008.0,877093.0,2160.0,1935487.0,25.0,186717.0,23.0,189275.0,2021.0,8.0,31.0,0,1,0,0,9623.0,586.0,377.0,4726.0,4341.857142857143
US_KY,28028,28028,2021-09-01,East South Central,US_KY,4931.0,16.0,584624.0,7842.0,619.0,94346.0,2215.0,596.0,22.216049,19.851852,26.790123,23.839714000000004,18.833333,81.309445,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,37.96,7911.0,2556333.0,6422.0,2174020.0,15232.0,4569505.0,4098.0,1106880.0,10012.0,2438830.0,1712.0,878805.0,4594.0,1940081.0,608.0,187325.0,623.0,189898.0,2021.0,9.0,1.0,0,1,0,0,4669.0,9623.0,586.0,5081.0,4320.428571428572
US_KY,28079,28079,2021-09-02,East South Central,US_KY,5132.0,42.0,589756.0,7884.0,601.0,94947.0,2231.0,628.0,20.277778,14.691358,25.938272,1.919111,13.472222,65.430014,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,37.96,8129.0,2564462.0,6516.0,2180536.0,16122.0,4585627.0,3924.0,1110804.0,10083.0,2448913.0,2168.0,880973.0,5582.0,1945663.0,421.0,187746.0,452.0,190350.0,2021.0,9.0,2.0,0,1,0,0,4931.0,4669.0,9623.0,5210.0,4309.285714285715
US_KY,28130,28130,2021-09-03,East South Central,US_KY,5444.0,23.0,595200.0,7907.0,545.0,95492.0,2214.0,641.0,19.098765,12.277777999999998,26.975309,0.0,13.013889,68.431665,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,37.96,8840.0,2573302.0,6744.0,2187280.0,17485.0,4603112.0,3965.0,1114769.0,11092.0,2460005.0,2249.0,883222.0,5818.0,1951481.0,526.0,188272.0,570.0,190920.0,2021.0,9.0,3.0,0,1,0,0,5132.0,4931.0,4669.0,4847.0,4394.571428571428
US_KY,28181,28181,2021-09-04,East South Central,US_KY,579.0,3.0,595779.0,7910.0,583.0,96075.0,2199.0,601.0,21.320988,14.234568,27.987654,0.0,15.868056,71.570159,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,37.96,8180.0,2581482.0,6256.0,2193536.0,16390.0,4619502.0,3230.0,1117999.0,9280.0,2469285.0,2415.0,885637.0,6479.0,1957960.0,600.0,188872.0,622.0,191542.0,2021.0,9.0,4.0,0,1,0,0,5444.0,5132.0,4931.0,377.0,4423.428571428572
US_KY,28232,28232,2021-09-05,East South Central,US_KY,213.0,0.0,595992.0,7910.0,550.0,96625.0,2233.0,615.0,21.364198,18.012346,25.512346,4.826,17.736111,80.522519,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.1102230246251563e-16,1.0,2.0,3.0,2.0,2.0,5.0,37.96,0.0,2581482.0,0.0,2193536.0,0.0,4619502.0,0.0,1117999.0,0.0,2469285.0,2.273736754432321e-13,885637.0,0.0,1957960.0,-5.684341886080803e-14,188872.0,0.0,191542.0,2021.0,9.0,5.0,0,1,0,0,579.0,5444.0,5132.0,586.0,4370.142857142857
US_KY,28283,28283,2021-09-06,East South Central,US_KY,606.0,0.0,596598.0,7910.0,583.0,97208.0,2237.0,634.0,21.411111,14.722222000000002,27.572222,4.5466,14.271605,64.120313,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.1102230246251563e-16,1.0,2.0,3.0,2.0,2.0,5.0,37.96,0.0,2581482.0,0.0,2193536.0,0.0,4619502.0,0.0,1117999.0,0.0,2469285.0,2.273736754432321e-13,885637.0,0.0,1957960.0,-5.684341886080803e-14,188872.0,0.0,191542.0,2021.0,9.0,6.0,0,1,0,0,213.0,579.0,5444.0,9623.0,3082.0
US_KY,28334,28334,2021-09-07,East South Central,US_KY,11490.0,53.0,608088.0,7963.0,592.0,97800.0,2308.0,651.0,20.016667,12.294444,28.405556,0.0,13.759259,68.019852,1.0,1.0,1.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,1.0,3.0,1.1102230246251563e-16,1.0,2.0,3.0,2.0,2.0,5.0,37.96,16433.0,2597915.0,14217.0,2207753.0,33470.0,4652972.0,8267.0,1126266.0,20934.0,2490219.0,4761.0,890398.0,11278.0,1969238.0,1188.0,190060.0,1255.0,192797.0,2021.0,9.0,7.0,0,1,0,0,606.0,213.0,579.0,4669.0,4056.4285714285716
