,date,region,location_key,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,year,month,day,location_key_US_AR,location_key_US_LA,location_key_US_OK,location_key_US_TX,1_day_shift,7_day_shift,7_day_avg
37882,2021-11-19,West South Central,US_TX,3970.0,94.0,4296648.0,73591.0,310.0,390274.99999999994,2733.0,929.0,10.1,2.866667,20.005556,0.141111,-3.5864200000000004,37.284918,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,19989.0,18116659.0,14084.0,15718599.0,92011.0,36079806.0,7935.000000000001,8782784.0,45310.0,21062310.0,4618.0,5713679.0,43506.0,13671924.0,1527.0,1221815.0,3150.0,1342807.0,2021.0,11.0,19.0,0,0,0,1,4283.0,3264.0,3445.8571428571427
37883,2021-11-20,West South Central,US_TX,1466.0,73.0,4298114.0,73664.0,332.0,390607.0,2685.0,922.0,13.972222,5.922222,24.455556,0.0,4.95679,54.831388,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,202770.0,18319429.0,18176.0,15736775.0,300378.0,36380184.0,10499.0,8793283.0,246739.0,21309049.0,5674.0,5719353.0,49624.0,13721548.0,1990.0,1223805.0,3963.0,1346770.0,2021.0,11.0,20.0,0,0,0,1,3970.0,2809.0,3254.0
37884,2021-11-21,West South Central,US_TX,782.0,25.0,4298896.000000001,73689.0,324.0,390931.0,2691.0,915.0,16.955556,12.166667,22.661111,0.0,11.722221999999999,70.963763,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,21375.0,18340804.0,14130.0,15750905.0,98125.0,36478309.0,7527.0,8800810.0,49397.0,21358446.0,4812.0,5724165.0,45118.0,13766666.0,1783.0,1225588.0,3579.0,1350349.0,2021.0,11.0,21.0,0,0,0,1,1466.0,486.0,3296.285714285714
37885,2021-11-22,West South Central,US_TX,4108.0,47.0,4303004.0,73736.0,330.0,391261.0,2757.0,933.0,12.094444,3.461111,19.822222,0.0,-1.1543210000000004,39.362395,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,62035.0,18402839.0,17841.0,15768746.0,170421.0,36648730.0,10817.0,8811627.0,107757.0,21466203.0,5387.0,5729552.0,59029.0,13825695.0,1633.0,1227221.0,3622.0,1353971.0,2021.0,11.0,22.0,0,0,0,1,782.0,3403.0,3397.0
37886,2021-11-23,West South Central,US_TX,3958.0,96.0,4306962.0,73832.0,386.0,391647.0,2745.0,909.0,9.544444,0.4666669999999993,22.061111,0.02540000000000031,-1.4629630000000002,46.0004,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,0.0,18402839.0,0.0,15768746.0,0.0,36648730.0,0.0,8811627.0,0.0,21466203.0,0.0,5729552.0,0.0,13825695.0,0.0,1227221.0,0.0,1353971.0,2021.0,11.0,23.0,0,0,0,1,4108.0,5082.0,3236.4285714285716
37887,2021-11-24,West South Central,US_TX,5702.0,89.0,4312664.0,73921.0,386.0,392033.0,2745.0,909.0,16.822222,12.744444,22.85,0.02540000000000031,8.271605,57.352503,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,71589.0,18474428.0,24327.0,15793073.0,213704.0,36862434.0,13162.0,8824789.0,129252.0,21595455.0,7967.999999999999,5737520.0,78380.0,13904075.0,3184.0,1230405.0,6038.0,1360009.0,2021.0,11.0,24.0,0,0,0,1,3958.0,4088.0,3467.0
37888,2021-11-25,West South Central,US_TX,329.0,1.0,4312993.0,73922.0,378.0,392411.0,2747.0,907.0,12.805556,8.15,19.705556,0.0,3.7530859999999997,54.168743,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,0.0,18474428.0,0.0,15793073.0,0.0,36862434.0,0.0,8824789.0,0.0,21595455.0,0.0,5737520.0,0.0,13904075.0,0.0,1230405.0,0.0,1360009.0,2021.0,11.0,25.0,0,0,0,1,5702.0,4283.0,2902.1428571428573
37889,2021-11-26,West South Central,US_TX,40.0,1.0,4313033.0,73923.0,330.0,392741.0,2772.0,922.0,8.005556,2.2555559999999995,14.016667,0.050799999999999956,-4.876543,39.526614,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,0.0,18474428.0,0.0,15793073.0,0.0,36862434.0,0.0,8824789.0,0.0,21595455.0,0.0,5737520.0,0.0,13904075.0,0.0,1230405.0,0.0,1360009.0,2021.0,11.0,26.0,0,0,0,1,329.0,3970.0,2340.714285714286
37890,2021-11-27,West South Central,US_TX,37.0,0.0,4313070.0,73923.0,388.0,393129.0,2810.0000000000005,925.0,10.005556,6.155556,14.961111,0.21771399999999996,1.716049,58.266504,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,0.0,18474428.0,0.0,15793073.0,0.0,36862434.0,0.0,8824789.0,0.0,21595455.0,0.0,5737520.0,0.0,13904075.0,0.0,1230405.0,0.0,1360009.0,2021.0,11.0,27.0,0,0,0,1,40.0,1466.0,2136.5714285714284
37891,2021-11-28,West South Central,US_TX,-6.0,0.0,4313064.0,73923.0,391.0,393520.0,2859.0,944.0,12.261111,6.533333,20.038889,1.651,5.17284,62.905123,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,0.0,18474428.0,0.0,15793073.0,0.0,36862434.0,0.0,8824789.0,0.0,21595455.0,0.0,5737520.0,0.0,13904075.0,0.0,1230405.0,0.0,1360009.0,2021.0,11.0,28.0,0,0,0,1,37.0,782.0,2024.0
37892,2021-11-29,West South Central,US_TX,8455.0,146.0,4321519.0,74069.0,378.0,393898.0,2907.0,958.0,10.333333,1.0777779999999986,23.790123,0.0,0.648148,50.98548,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,0.0,18474428.0,0.0,15793073.0,0.0,36862434.0,0.0,8824789.0,0.0,21595455.0,0.0,5737520.0,0.0,13904075.0,0.0,1230405.0,0.0,1360009.0,2021.0,11.0,29.0,0,0,0,1,-6.0,4108.0,2645.0
37893,2021-11-30,West South Central,US_TX,6107.0,76.0,4327626.0,74145.0,430.0,394328.0,2962.0000000000005,978.0,13.277778,3.4055559999999994,24.161111,0.0,5.018519,57.050264,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,109665.00000000001,18584093.0,68269.00000000001,15861342.0,382772.0,37245206.0,48895.0,8873684.0,239026.99999999997,21834482.0,13632.0,5751152.0,132651.0,14036726.0,5733.0,1236138.0,11054.0,1371063.0,2021.0,11.0,30.0,0,0,0,1,8455.0,3958.0,2952.0
37894,2021-12-01,West South Central,US_TX,4385.0,99.0,4332011.0,74244.0,399.0,394727.0,2944.0,968.0,14.561111,5.705556,25.272222,0.0,7.432099,62.772778,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,25730.0,18609823.0,25845.0,15887187.0,113700.0,37358906.0,19392.0,8893076.0,65654.0,21900136.0,4775.0,5755927.0,44587.0,14081313.0,1673.0,1237811.0,3446.0,1374509.0,2021.0,12.0,1.0,0,0,0,1,6107.0,5702.0,2763.8571428571427
37895,2021-12-02,West South Central,US_TX,4316.0,102.0,4336327.0,74346.0,389.0,395116.0,2960.0,967.0,14.305556,5.761111,26.961111,0.0,8.061728,66.279932,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,23453.0,18633276.0,22596.0,15909783.0,101873.0,37460779.0,17074.0,8910150.0,59458.0,21959594.0,3992.0,5759919.0,38971.0,14120284.0,1519.0,1239330.0,3392.0,1377901.0,2021.0,12.0,2.0,0,0,0,1,4385.0,329.0,3333.4285714285716
37896,2021-12-03,West South Central,US_TX,4178.0,76.0,4340505.0,74422.0,405.0,395521.00000000006,2949.0,930.0,19.888889,12.438889,28.733333,0.0,13.246914,66.401604,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,44277.0,18677553.0,41886.0,15951669.0,188533.0,37649312.0,33845.0,8943995.0,117157.0,22076751.0,6155.0,5766074.0,67283.0,14187567.0,1878.0,1241208.0,4070.0,1381971.0,2021.0,12.0,3.0,0,0,0,1,4316.0,40.0,3924.5714285714284
37897,2021-12-04,West South Central,US_TX,1920.0,63.0,4342425.0,74485.0,440.0,395961.0,3004.0,950.0,17.861111,10.883333,26.105556,0.0,10.975309,64.584548,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,34718.0,18712271.0,32408.999999999996,15984078.0,158165.0,37807477.0,25408.0,8969403.0,94005.0,22170756.0,5386.0,5771460.0,60373.0,14247940.0,1611.0,1242819.0,3771.0,1385742.0,2021.0,12.0,4.0,0,0,0,1,4178.0,37.0,4193.571428571428
37898,2021-12-05,West South Central,US_TX,964.0,27.0,4343389.0,74512.0,436.0,396397.0,3051.0,955.0,17.144444,11.25,23.838889,0.0,11.444444,68.31104,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,26695.0,18738966.0,31186.0,16015264.0,129966.0,37937443.0,26022.0,8995425.0,80372.0,22251128.0,3914.0,5775374.0,46610.0,14294550.0,1242.0,1244061.0,2963.0,1388705.0,2021.0,12.0,5.0,0,0,0,1,1920.0,-6.0,4332.142857142857
37899,2021-12-06,West South Central,US_TX,3985.0,20.0,4347374.0,74532.0,423.0,396820.0,3125.0,957.0,13.7,6.872222,21.216667,0.0,6.283951,59.861034,2.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,33.33,16303.0,18755269.0,21729.0,16036993.0,81148.0,38018591.0,18977.0,9014402.0,52974.0,22304102.0,1940.0,5777314.0,26187.0,14320737.0,808.0,1244869.0,1980.0,1390685.0,2021.0,12.0,6.0,0,0,0,1,964.0,8455.0,3693.5714285714284
37900,2021-12-07,West South Central,US_TX,4979.0,57.0,4352353.0,74589.0,411.0,397231.0,3137.0,954.0,7.016667,-1.4888889999999995,22.013889,0.0,-4.91358,41.389491,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,27825.0,18783094.0,27680.0,16064673.0,109500.0,38128091.0,21904.0,9036306.0,69864.0,22373966.0,4573.0,5781887.0,36883.0,14357620.0,1197.0,1246066.0,2737.0,1393422.0,2021.0,12.0,7.0,0,0,0,1,3985.0,6107.0,3532.4285714285716
37901,2021-12-08,West South Central,US_TX,4202.0,96.0,4356555.0,74685.0,462.0,397693.00000000006,3162.0,963.0,12.55,2.638889,26.5,0.02540000000000031,0.45061700000000027,43.37337,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,29702.0,18812796.0,29511.0,16094184.0,139164.0,38267255.0,23006.0,9059312.0,84396.0,22458362.0,4897.0,5786784.0,51377.0,14408997.0,1601.0,1247667.0,3383.0,1396805.0,2021.0,12.0,8.0,0,0,0,1,4979.0,4385.0,3506.285714285714
37902,2021-12-09,West South Central,US_TX,3591.0,82.0,4360146.0,74767.0,406.0,398099.0,3187.0,977.0,18.566667,12.411111,26.85,0.050799999999999956,8.709877,53.579214,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,36636.0,18849432.0,33508.0,16127692.0,144971.0,38412226.0,24031.0,9083343.0,86206.0,22544568.0,6894.0,5793678.0,54231.0,14463228.0,2577.0,1250244.0,4517.0,1401322.0,2021.0,12.0,9.0,0,0,0,1,4202.0,4316.0,3402.714285714286
37903,2021-12-10,West South Central,US_TX,17611.0,103.0,4377757.0,74870.0,444.0,398543.0,3221.0,965.0,19.15,12.055556,29.388889,0.0,10.290123,56.242612,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,29577.000000000004,18879009.0,26384.0,16154076.0,131755.0,38543981.0,20385.0,9103728.0,83089.0,22627657.0,4542.0,5798220.0,45459.0,14508687.0,1446.0,1251690.0,3190.0,1404512.0,2021.0,12.0,10.0,0,0,0,1,3591.0,4178.0,5321.714285714285
37904,2021-12-11,West South Central,US_TX,3783.0,25.0,4381540.0,74895.0,448.0,398991.0,3183.0,956.0,13.316667,6.7,24.161111,0.0,-3.0246910000000007,32.182131,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,31668.0,18910677.0,28264.0,16182340.0,141016.0,38684997.0,21171.999999999996,9124900.0,86142.0,22713799.0,5584.0,5803804.0,51440.0,14560127.0,1497.0,1253187.0,3406.0,1407918.0,2021.0,12.0,11.0,0,0,0,1,17611.0,1920.0,5587.857142857143
37905,2021-12-12,West South Central,US_TX,1822.0,28.0,4383362.0,74923.0,372.0,399363.0,3174.0,964.0,4.85,-4.5611109999999995,18.655556,0.0,-8.975309,36.280594,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,1754.0,18912431.0,344.0,16182684.0,1459.0,38686456.0,197.0,9125097.0,653.0,22714452.0,90.0,5803894.0,723.0,14560850.0,56.0,1253243.0,82.0,1408000.0,2021.0,12.0,12.0,0,0,0,1,3783.0,964.0,5710.428571428572
37906,2021-12-13,West South Central,US_TX,4668.0,25.0,4388030.0,74948.0,348.0,399711.0,3266.0,1002.0,10.561111,0.12777800000000017,22.9,0.0,-2.419752999999999,40.97299,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,36358.0,18948789.0,40719.0,16223403.0,169992.0,38856448.0,32760.0,9157857.0,109222.0,22823674.0,6402.0,5810296.0,57031.0,14617881.0,1555.0,1254798.0,3740.0,1411740.0,2021.0,12.0,13.0,0,0,0,1,1822.0,3985.0,5808.0
37907,2021-12-14,West South Central,US_TX,5526.0,77.0,4393556.0,75025.0,401.0,400112.0,3244.0,984.0,15.6,8.838889,23.044444,0.0,11.697530999999998,76.367446,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,21941.0,18970730.0,24006.0,16247409.0,107517.00000000001,38963965.0,19552.0,9177409.0,71152.0,22894826.0,3109.0,5813405.0,33483.0,14651364.0,1339.0,1256137.0,2866.0,1414606.0,2021.0,12.0,14.0,0,0,0,1,4668.0,4979.0,5886.142857142857
37908,2021-12-15,West South Central,US_TX,5543.0,87.0,4399099.0,75112.0,446.0,400558.0,3181.0,984.0,19.894444,15.094444,25.038889,0.050799999999999956,15.654321,76.335034,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,18970730.0,0.0,16247409.0,0.0,38963965.0,0.0,9177409.0,0.0,22894826.0,0.0,5813405.0,0.0,14651364.0,0.0,1256137.0,0.0,1414606.0,2021.0,12.0,15.0,0,0,0,1,5526.0,4202.0,6077.714285714285
37909,2021-12-16,West South Central,US_TX,5859.0,100.0,4404958.0,75212.0,419.0,400977.0,3143.0,961.0,20.033333,16.116667,23.705556,0.0,15.790123,75.144377,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,34647.00000000001,19005377.0,27107.0,16274516.0,128239.99999999999,39092205.0,20779.0,9198188.0,83579.0,22978405.0,4506.0,5817911.0,41406.0,14692770.0,1814.0,1257951.0,3219.0,1417825.0,2021.0,12.0,16.0,0,0,0,1,5543.0,3591.0,6401.714285714285
37910,2021-12-17,West South Central,US_TX,6289.0,98.0,4411247.0,75310.0,476.0,401453.00000000006,3200.0,984.0,19.177778,15.788888999999998,23.377778,0.08466700000000005,14.858025,75.400371,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,56633.99999999999,19062011.0,45704.0,16320220.0,240652.0,39332857.0,33243.0,9231431.0,146791.0,23125196.0,9916.0,5827827.0,87556.0,14780326.0,2517.0,1260468.0,6237.0,1424062.0,2021.0,12.0,17.0,0,0,0,1,5859.0,17611.0,4784.285714285715
37911,2021-12-18,West South Central,US_TX,6775.0,61.0,4418022.0,75371.0,459.0,401912.00000000006,3131.0,970.0,14.611111,7.688889,21.5,0.127,8.685185,67.161977,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,19062011.0,0.0,16320220.0,0.0,39332857.0,0.0,9231431.0,0.0,23125196.0,0.0,5827827.0,0.0,14780326.0,0.0,1260468.0,0.0,1424062.0,2021.0,12.0,18.0,0,0,0,1,6289.0,3783.0,5211.714285714285
37912,2021-12-19,West South Central,US_TX,6536.0,21.0,4424558.0,75392.0,396.0,402308.0,3160.0,976.0,5.205556,1.6222219999999998,9.583333,1.378857,-5.419753,46.128569,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,50534.0,19112545.0,33460.0,16353680.0,228146.0,39561003.0,23977.0,9255408.0,142295.0,23267491.0,7574.0,5835401.0,81303.0,14861629.0,1897.0,1262365.0,4518.0,1428580.0,2021.0,12.0,19.0,0,0,0,1,6775.0,1822.0,5885.142857142857
37913,2021-12-20,West South Central,US_TX,10569.0,22.0,4435127.0,75414.0,427.0,402735.0,3234.0,1013.0,7.338889000000001,0.06666699999999981,17.316667,0.508,-1.4567899999999998,53.292649,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,16150.0,19128695.0,9841.0,16363521.0,63078.0,39624081.0,7662.0,9263070.0,41727.0,23309218.0,1766.0,5837167.0,20390.0,14882019.0,411.0,1262776.0,953.0,1429533.0,2021.0,12.0,20.0,0,0,0,1,6536.0,4668.0,6728.142857142857
37914,2021-12-21,West South Central,US_TX,11203.0,58.0,4446330.0,75472.0,519.0,403254.0,3329.0,1013.0,8.161111,-1.1333329999999995,21.705556,0.0,0.7098769999999996,59.199382,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,24823.0,19153518.0,17919.0,16381440.0,102212.0,39726293.0,13466.000000000004,9276536.0,65959.0,23375177.0,3414.0,5840581.0,34080.0,14916099.0,1026.0,1263802.0,2149.0,1431682.0,2021.0,12.0,21.0,0,0,0,1,10569.0,5526.0,7539.142857142857
37915,2021-12-22,West South Central,US_TX,11196.0,81.0,4457526.0,75553.0,564.0,403818.00000000006,3423.0,1018.0,12.022222,1.75,24.866667,0.0,-2.111111,38.033237,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,34482.0,19188000.0,21060.0,16402500.0,144653.0,39870946.0,15698.0,9292234.0,90245.0,23465422.0,4133.0,5844714.0,51832.0,14967931.0,1214.0,1265016.0,2544.0,1434226.0,2021.0,12.0,22.0,0,0,0,1,11203.0,5543.0,8346.714285714286
37916,2021-12-23,West South Central,US_TX,12248.0,82.0,4469774.0,75635.0,615.0,404433.0,3558.0,1040.0,13.833333,2.961111,26.851852,0.0,0.018519000000000396,40.470294,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,34170.0,19222170.0,20846.0,16423346.0,147669.0,40018615.0,16033.0,9308267.0,90686.0,23556108.0,3938.0,5848652.0,54812.0,15022743.0,865.0,1265881.0,2150.0,1436376.0,2021.0,12.0,23.0,0,0,0,1,11196.0,5859.0,9259.42857142857
37917,2021-12-24,West South Central,US_TX,39.0,0.0,4469813.0,75635.0,656.0,405089.0,3644.0,1039.0,18.661111,11.45,27.922222,0.0,10.345679,60.170913,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,19222170.0,0.0,16423346.0,0.0,40018615.0,0.0,9308267.0,0.0,23556108.0,0.0,5848652.0,0.0,15022743.0,0.0,1265881.0,0.0,1436376.0,2021.0,12.0,24.0,0,0,0,1,12248.0,6289.0,8366.57142857143
37918,2021-12-25,West South Central,US_TX,0.0,0.0,4469813.0,75635.0,681.0,405770.0,3769.0,1086.0,19.455556,11.005556,29.511111,0.0,11.814815,61.799148,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,19222170.0,0.0,16423346.0,0.0,40018615.0,0.0,9308267.0,0.0,23556108.0,0.0,5848652.0,0.0,15022743.0,0.0,1265881.0,0.0,1436376.0,2021.0,12.0,25.0,0,0,0,1,39.0,6775.0,7398.714285714285
37919,2021-12-26,West South Central,US_TX,0.0,0.0,4469813.0,75635.0,698.0,406468.0,4017.0,1089.0,17.888889,9.355556,29.138889,0.0,10.567901,63.133693,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,19222170.0,0.0,16423346.0,0.0,40018615.0,0.0,9308267.0,0.0,23556108.0,0.0,5848652.0,0.0,15022743.0,0.0,1265881.0,0.0,1436376.0,2021.0,12.0,26.0,0,0,0,1,0.0,6536.0,6465.0
37920,2021-12-27,West South Central,US_TX,53547.0,161.0,4523360.0,75796.0,821.0,407289.0,4507.0,1161.0,17.011111,9.6,25.555556,0.0,13.141975,79.647574,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,60469.0,19282639.0,39565.0,16462911.0,256061.99999999997,40274677.0,29304.0,9337571.0,161271.0,23717379.0,8037.999999999999,5856690.0,90085.0,15112828.0,2213.0,1268094.0,4674.0,1441050.0,2021.0,12.0,27.0,0,0,0,1,0.0,10569.0,12604.714285714286
37921,2021-12-28,West South Central,US_TX,15411.0,81.0,4538771.0,75877.0,1197.0,408486.0,5031.0,1188.0,17.922222,10.288889,25.633333,0.0,11.530863999999998,66.373501,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,21531.0,19304170.0,14283.0,16477194.0,80208.0,40354885.0,11290.0,9348861.0,51664.0,23769043.0,2382.0,5859072.0,27340.0,15140168.0,605.0,1268699.0,1192.0,1442242.0,2021.0,12.0,28.0,0,0,0,1,53547.0,11203.0,13205.857142857143
37922,2021-12-29,West South Central,US_TX,15536.0,78.0,4554307.0,75955.0,1308.0,409794.0,5636.0,1271.9999999999998,17.122222,11.166667,24.838889,0.06349999999999989,9.345679,60.599779,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,32800.0,19336970.0,20321.0,16497515.0,128148.99999999999,40483034.0,15050.0,9363911.0,79893.0,23848936.0,4301.0,5863373.0,46359.0,15186527.0,953.0,1269652.0,1849.0,1444091.0,2021.0,12.0,29.0,0,0,0,1,15411.0,11196.0,13825.857142857143
37923,2021-12-30,West South Central,US_TX,20069.0,106.0,4574376.0,76061.0,1360.0,411154.0,6134.0,1311.0,14.216667,5.983333,25.255556,0.0,2.87037,45.975173,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,35165.0,19372135.0,19848.0,16517363.0,129039.0,40612073.0,14410.0,9378321.0,80979.0,23929915.0,4321.0,5867694.0,46063.0,15232590.0,1111.0,1270763.0,1979.0,1446070.0,2021.0,12.0,30.0,0,0,0,1,15536.0,12248.0,14943.142857142857
37924,2021-12-31,West South Central,US_TX,505.0,1.0,4574881.0,76062.0,1465.0,412619.0,6513.0,1354.0,15.633333,8.55,25.038889,0.0,8.635802,61.984551,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,19372135.0,0.0,16517363.0,0.0,40612073.0,0.0,9378321.0,0.0,23929915.0,0.0,5867694.0,0.0,15232590.0,0.0,1270763.0,0.0,1446070.0,2021.0,12.0,31.0,0,0,0,1,20069.0,39.0,15009.714285714286
37925,2022-01-01,West South Central,US_TX,3882.0,0.0,4578763.0,76062.0,1414.0,414033.0,6762.0,1425.0,18.266667,9.522222,25.466667,0.07620000000000005,7.290123,47.74857,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,27.78,0.0,19372135.0,0.0,16517363.0,0.0,40612073.0,0.0,9378321.0,0.0,23929915.0,0.0,5867694.0,0.0,15232590.0,0.0,1270763.0,0.0,1446070.0,2022.0,1.0,1.0,0,0,0,1,505.0,0.0,15564.285714285714
