date,location_key,region,new_confirmed
2021-01-24,US_OK,West South Central,2941.0
2021-01-25,US_OK,West South Central,1763.0
2021-01-26,US_OK,West South Central,1571.0
2021-01-27,US_OK,West South Central,2686.0
2021-01-28,US_OK,West South Central,2320.0
2021-01-29,US_OK,West South Central,2787.0
2021-01-30,US_OK,West South Central,2373.0
2021-01-31,US_OK,West South Central,2882.0
2021-02-01,US_OK,West South Central,1396.0
2021-02-02,US_OK,West South Central,1296.0
2021-02-03,US_OK,West South Central,2119.0
2021-02-04,US_OK,West South Central,2782.0
2021-02-05,US_OK,West South Central,2662.0
2021-02-06,US_OK,West South Central,2053.0
2021-02-07,US_OK,West South Central,2174.0
2021-02-08,US_OK,West South Central,1040.0
2021-02-09,US_OK,West South Central,1070.0
2021-02-10,US_OK,West South Central,1660.0
2021-02-11,US_OK,West South Central,1677.0
2021-02-12,US_OK,West South Central,1417.0
2021-02-13,US_OK,West South Central,1458.0
2021-02-14,US_OK,West South Central,1266.0
2021-02-15,US_OK,West South Central,730.0
2021-02-16,US_OK,West South Central,508.0
2021-02-17,US_OK,West South Central,1078.0
2021-02-18,US_OK,West South Central,618.0
2021-02-19,US_OK,West South Central,869.0
2021-02-20,US_OK,West South Central,973.0
2021-02-21,US_OK,West South Central,1036.0
2021-02-22,US_OK,West South Central,499.0
2021-02-23,US_OK,West South Central,359.0
2021-02-24,US_OK,West South Central,798.0
2021-02-25,US_OK,West South Central,1146.0
2021-02-26,US_OK,West South Central,867.0
2021-02-27,US_OK,West South Central,779.0
2021-02-28,US_OK,West South Central,706.0
2021-03-01,US_OK,West South Central,380.0
2021-03-02,US_OK,West South Central,111.0
2021-03-03,US_OK,West South Central,747.0
2021-03-04,US_OK,West South Central,895.0
2021-03-05,US_OK,West South Central,917.0
2021-03-06,US_OK,West South Central,978.0
2021-03-07,US_OK,West South Central,461.0
2021-03-08,US_OK,West South Central,165.0
2021-03-09,US_OK,West South Central,270.0
2021-03-10,US_OK,West South Central,818.0
2021-03-11,US_OK,West South Central,694.0
2021-03-12,US_OK,West South Central,422.0
2021-03-13,US_OK,West South Central,625.0
2021-03-14,US_OK,West South Central,492.0
2021-03-15,US_OK,West South Central,310.0
2021-03-16,US_OK,West South Central,232.0
2021-03-17,US_OK,West South Central,491.0
2021-03-18,US_OK,West South Central,559.0
2021-03-19,US_OK,West South Central,416.0
2021-03-20,US_OK,West South Central,0.0
2021-03-21,US_OK,West South Central,0.0
2021-03-22,US_OK,West South Central,959.0
2021-03-23,US_OK,West South Central,184.0
2021-03-24,US_OK,West South Central,501.0
2021-03-25,US_OK,West South Central,369.0
2021-03-26,US_OK,West South Central,467.0
2021-03-27,US_OK,West South Central,0.0
2021-03-28,US_OK,West South Central,0.0
2021-03-29,US_OK,West South Central,882.0
2021-03-30,US_OK,West South Central,121.0
2021-03-31,US_OK,West South Central,390.0
2021-04-01,US_OK,West South Central,413.0
2021-04-02,US_OK,West South Central,372.0
2021-04-03,US_OK,West South Central,0.0
2021-04-04,US_OK,West South Central,0.0
2021-04-05,US_OK,West South Central,873.0
2021-04-06,US_OK,West South Central,120.0
2021-04-07,US_OK,West South Central,1764.0
2021-04-08,US_OK,West South Central,483.0
2021-04-09,US_OK,West South Central,416.0
2021-04-10,US_OK,West South Central,0.0
2021-04-11,US_OK,West South Central,0.0
2021-04-12,US_OK,West South Central,968.0
2021-04-13,US_OK,West South Central,109.0
2021-04-14,US_OK,West South Central,406.0
2021-04-15,US_OK,West South Central,302.0
2021-04-16,US_OK,West South Central,273.0
2021-04-17,US_OK,West South Central,0.0
2021-04-18,US_OK,West South Central,0.0
2021-04-19,US_OK,West South Central,787.0
2021-04-20,US_OK,West South Central,75.0
2021-04-21,US_OK,West South Central,238.0
2021-04-22,US_OK,West South Central,283.0
2021-04-23,US_OK,West South Central,304.0
2021-04-24,US_OK,West South Central,0.0
2021-04-25,US_OK,West South Central,0.0
2021-04-26,US_OK,West South Central,728.0
2021-04-27,US_OK,West South Central,115.0
2021-04-28,US_OK,West South Central,249.0
2021-04-29,US_OK,West South Central,289.0
2021-04-30,US_OK,West South Central,374.0
2021-05-01,US_OK,West South Central,0.0
2021-05-02,US_OK,West South Central,0.0
2021-05-03,US_OK,West South Central,567.0
2021-05-04,US_OK,West South Central,142.0
2021-05-05,US_OK,West South Central,252.0
2021-05-06,US_OK,West South Central,148.0
2021-05-07,US_OK,West South Central,234.0
2021-05-08,US_OK,West South Central,0.0
2021-05-09,US_OK,West South Central,0.0
2021-05-10,US_OK,West South Central,667.0
2021-05-11,US_OK,West South Central,85.0
2021-05-12,US_OK,West South Central,143.0
2021-05-13,US_OK,West South Central,153.0
2021-05-14,US_OK,West South Central,151.0
2021-05-15,US_OK,West South Central,0.0
2021-05-16,US_OK,West South Central,0.0
2021-05-17,US_OK,West South Central,431.0
2021-05-18,US_OK,West South Central,71.0
2021-05-19,US_OK,West South Central,124.0
2021-05-20,US_OK,West South Central,172.0
2021-05-21,US_OK,West South Central,185.0
2021-05-22,US_OK,West South Central,0.0
2021-05-23,US_OK,West South Central,0.0
2021-05-24,US_OK,West South Central,458.0
2021-05-25,US_OK,West South Central,89.0
2021-05-26,US_OK,West South Central,119.0
2021-05-27,US_OK,West South Central,137.0
2021-05-28,US_OK,West South Central,144.0
2021-05-29,US_OK,West South Central,0.0
2021-05-30,US_OK,West South Central,0.0
2021-05-31,US_OK,West South Central,395.0
2021-06-01,US_OK,West South Central,71.0
2021-06-02,US_OK,West South Central,42.0
2021-06-03,US_OK,West South Central,115.0
2021-06-04,US_OK,West South Central,152.0
2021-06-05,US_OK,West South Central,0.0
2021-06-06,US_OK,West South Central,0.0
2021-06-07,US_OK,West South Central,338.0
2021-06-08,US_OK,West South Central,80.0
2021-06-09,US_OK,West South Central,124.0
2021-06-10,US_OK,West South Central,122.0
2021-06-11,US_OK,West South Central,178.0
2021-06-12,US_OK,West South Central,0.0
2021-06-13,US_OK,West South Central,0.0
2021-06-14,US_OK,West South Central,490.0
2021-06-15,US_OK,West South Central,45.0
2021-06-16,US_OK,West South Central,216.0
2021-06-17,US_OK,West South Central,209.0
2021-06-18,US_OK,West South Central,181.0
2021-06-19,US_OK,West South Central,0.0
2021-06-20,US_OK,West South Central,0.0
2021-06-21,US_OK,West South Central,451.0
2021-06-22,US_OK,West South Central,162.0
2021-06-23,US_OK,West South Central,265.0
2021-06-24,US_OK,West South Central,273.0
2021-06-25,US_OK,West South Central,224.0
2021-06-26,US_OK,West South Central,0.0
2021-06-27,US_OK,West South Central,0.0
2021-06-28,US_OK,West South Central,580.0
2021-06-29,US_OK,West South Central,85.0
2021-06-30,US_OK,West South Central,276.0
2021-07-01,US_OK,West South Central,299.0
2021-07-02,US_OK,West South Central,333.0
2021-07-03,US_OK,West South Central,0.0
2021-07-04,US_OK,West South Central,0.0
2021-07-05,US_OK,West South Central,0.0
2021-07-06,US_OK,West South Central,1041.0
2021-07-07,US_OK,West South Central,151.0
2021-07-08,US_OK,West South Central,456.0
2021-07-09,US_OK,West South Central,551.0
2021-07-10,US_OK,West South Central,0.0
2021-07-11,US_OK,West South Central,0.0
2021-07-12,US_OK,West South Central,1211.0
2021-07-13,US_OK,West South Central,177.0
2021-07-14,US_OK,West South Central,1082.0
2021-07-15,US_OK,West South Central,705.0
2021-07-16,US_OK,West South Central,750.0
2021-07-17,US_OK,West South Central,0.0
2021-07-18,US_OK,West South Central,0.0
2021-07-19,US_OK,West South Central,2126.0
2021-07-20,US_OK,West South Central,465.0
2021-07-21,US_OK,West South Central,1203.0
2021-07-22,US_OK,West South Central,1581.0
2021-07-23,US_OK,West South Central,1194.0
2021-07-24,US_OK,West South Central,0.0
2021-07-25,US_OK,West South Central,0.0
2021-07-26,US_OK,West South Central,3669.0
2021-07-27,US_OK,West South Central,733.0
2021-07-28,US_OK,West South Central,1474.0
2021-07-29,US_OK,West South Central,1806.0
2021-07-30,US_OK,West South Central,1777.0
2021-07-31,US_OK,West South Central,0.0
2021-08-01,US_OK,West South Central,0.0
2021-08-02,US_OK,West South Central,5597.0
2021-08-03,US_OK,West South Central,946.0
2021-08-04,US_OK,West South Central,2160.0
2021-08-05,US_OK,West South Central,2342.0
2021-08-06,US_OK,West South Central,2303.0
2021-08-07,US_OK,West South Central,0.0
2021-08-08,US_OK,West South Central,0.0
2021-08-09,US_OK,West South Central,6328.0
2021-08-10,US_OK,West South Central,1042.0
2021-08-11,US_OK,West South Central,2199.0
2021-08-12,US_OK,West South Central,2468.0
2021-08-13,US_OK,West South Central,2814.0
2021-08-14,US_OK,West South Central,0.0
2021-08-15,US_OK,West South Central,0.0
2021-08-16,US_OK,West South Central,6967.0
2021-08-17,US_OK,West South Central,862.0
2021-08-18,US_OK,West South Central,2360.0
2021-08-19,US_OK,West South Central,2502.0
2021-08-20,US_OK,West South Central,2851.0
2021-08-21,US_OK,West South Central,0.0
2021-08-22,US_OK,West South Central,0.0
2021-08-23,US_OK,West South Central,6218.0
2021-08-24,US_OK,West South Central,1794.0
2021-08-25,US_OK,West South Central,2534.0
2021-08-26,US_OK,West South Central,4152.0
2021-08-27,US_OK,West South Central,3338.0
2021-08-28,US_OK,West South Central,0.0
2021-08-29,US_OK,West South Central,0.0
2021-08-30,US_OK,West South Central,7827.0
2021-08-31,US_OK,West South Central,1719.0
2021-09-01,US_OK,West South Central,2538.0
2021-09-02,US_OK,West South Central,3274.0
2021-09-03,US_OK,West South Central,3080.0
2021-09-04,US_OK,West South Central,0.0
2021-09-05,US_OK,West South Central,0.0
2021-09-06,US_OK,West South Central,0.0
2021-09-07,US_OK,West South Central,10073.0
2021-09-08,US_OK,West South Central,1300.0
2021-09-09,US_OK,West South Central,2462.0
2021-09-10,US_OK,West South Central,2627.0
2021-09-11,US_OK,West South Central,0.0
2021-09-12,US_OK,West South Central,0.0
2021-09-13,US_OK,West South Central,7380.0
2021-09-14,US_OK,West South Central,1029.0
2021-09-15,US_OK,West South Central,1966.0
2021-09-16,US_OK,West South Central,2263.0
2021-09-17,US_OK,West South Central,2124.0
2021-09-18,US_OK,West South Central,0.0
2021-09-19,US_OK,West South Central,0.0
2021-09-20,US_OK,West South Central,5998.0
2021-09-21,US_OK,West South Central,484.0
2021-09-22,US_OK,West South Central,2244.0
2021-09-23,US_OK,West South Central,2361.0
2021-09-24,US_OK,West South Central,1230.0
2021-09-25,US_OK,West South Central,0.0
2021-09-26,US_OK,West South Central,0.0
2021-09-27,US_OK,West South Central,5346.0
2021-09-28,US_OK,West South Central,648.0
2021-09-29,US_OK,West South Central,1500.0
2021-09-30,US_OK,West South Central,1880.0
2021-10-01,US_OK,West South Central,1452.0
2021-10-02,US_OK,West South Central,0.0
2021-10-03,US_OK,West South Central,0.0
2021-10-04,US_OK,West South Central,3839.0
2021-10-05,US_OK,West South Central,682.0
2021-10-06,US_OK,West South Central,1096.0
2021-10-07,US_OK,West South Central,1501.0
2021-10-08,US_OK,West South Central,445.0
2021-10-09,US_OK,West South Central,0.0
2021-10-10,US_OK,West South Central,0.0
2021-10-11,US_OK,West South Central,4889.0
2021-10-12,US_OK,West South Central,625.0
2021-10-13,US_OK,West South Central,1218.0
2021-10-14,US_OK,West South Central,1181.0
2021-10-15,US_OK,West South Central,1179.0
2021-10-16,US_OK,West South Central,0.0
2021-10-17,US_OK,West South Central,0.0
2021-10-18,US_OK,West South Central,3571.0
2021-10-19,US_OK,West South Central,422.0
2021-10-20,US_OK,West South Central,895.0
2021-10-21,US_OK,West South Central,1148.0
2021-10-22,US_OK,West South Central,1049.0
2021-10-23,US_OK,West South Central,0.0
2021-10-24,US_OK,West South Central,0.0
2021-10-25,US_OK,West South Central,763.0
2021-10-26,US_OK,West South Central,1777.0
2021-10-27,US_OK,West South Central,865.0
2021-10-28,US_OK,West South Central,696.0
2021-10-29,US_OK,West South Central,920.0
2021-10-30,US_OK,West South Central,0.0
2021-10-31,US_OK,West South Central,0.0
2021-11-01,US_OK,West South Central,1374.0
2021-11-02,US_OK,West South Central,780.0
2021-11-03,US_OK,West South Central,631.0
2021-11-04,US_OK,West South Central,870.0
2021-11-05,US_OK,West South Central,576.0
2021-11-06,US_OK,West South Central,0.0
2021-11-07,US_OK,West South Central,0.0
2021-11-08,US_OK,West South Central,1795.0
2021-11-09,US_OK,West South Central,265.0
2021-11-10,US_OK,West South Central,420.0
2021-11-11,US_OK,West South Central,0.0
2021-11-12,US_OK,West South Central,2042.0
2021-11-13,US_OK,West South Central,0.0
2021-11-14,US_OK,West South Central,0.0
2021-11-15,US_OK,West South Central,2781.0
2021-11-16,US_OK,West South Central,345.0
2021-11-17,US_OK,West South Central,717.0
2021-11-18,US_OK,West South Central,1056.0
2021-11-19,US_OK,West South Central,970.0
2021-11-20,US_OK,West South Central,0.0
2021-11-21,US_OK,West South Central,0.0
2021-11-22,US_OK,West South Central,2689.0
2021-11-23,US_OK,West South Central,386.0
2021-11-24,US_OK,West South Central,545.0
2021-11-25,US_OK,West South Central,0.0
2021-11-26,US_OK,West South Central,0.0
2021-11-27,US_OK,West South Central,0.0
2021-11-28,US_OK,West South Central,0.0
2021-11-29,US_OK,West South Central,3820.0
2021-11-30,US_OK,West South Central,887.0
2021-12-01,US_OK,West South Central,585.0
2021-12-02,US_OK,West South Central,1620.0
2021-12-03,US_OK,West South Central,1288.0
2021-12-04,US_OK,West South Central,0.0
2021-12-05,US_OK,West South Central,0.0
2021-12-06,US_OK,West South Central,4338.0
2021-12-07,US_OK,West South Central,975.0
2021-12-08,US_OK,West South Central,1157.0
2021-12-09,US_OK,West South Central,1453.0
2021-12-10,US_OK,West South Central,3003.0
2021-12-11,US_OK,West South Central,0.0
2021-12-12,US_OK,West South Central,0.0
2021-12-13,US_OK,West South Central,2373.0
2021-12-14,US_OK,West South Central,621.0
2021-12-15,US_OK,West South Central,239.0
2021-12-16,US_OK,West South Central,0.0
2021-12-17,US_OK,West South Central,1327.0
2021-12-18,US_OK,West South Central,0.0
2021-12-19,US_OK,West South Central,0.0
2021-12-20,US_OK,West South Central,3330.0
2021-12-21,US_OK,West South Central,564.0
2021-12-22,US_OK,West South Central,1482.0
2021-12-23,US_OK,West South Central,1917.0
2021-12-24,US_OK,West South Central,1011.0
2021-12-25,US_OK,West South Central,0.0
2021-12-26,US_OK,West South Central,0.0
2021-12-27,US_OK,West South Central,3380.0
2021-12-28,US_OK,West South Central,2443.0
2021-12-29,US_OK,West South Central,765.0
2021-12-30,US_OK,West South Central,4166.0
2021-12-31,US_OK,West South Central,3974.0
2022-01-01,US_OK,West South Central,0.0
2022-01-02,US_OK,West South Central,0.0
2022-01-03,US_OK,West South Central,7913.0
2022-01-04,US_OK,West South Central,4110.0
2022-01-05,US_OK,West South Central,3914.0
2022-01-06,US_OK,West South Central,6280.0
2022-01-07,US_OK,West South Central,6438.0
2022-01-08,US_OK,West South Central,0.0
2022-01-09,US_OK,West South Central,0.0
2022-01-10,US_OK,West South Central,27058.0
2022-01-11,US_OK,West South Central,5011.0
2022-01-12,US_OK,West South Central,5507.0
2022-01-13,US_OK,West South Central,10502.0
2022-01-14,US_OK,West South Central,11315.0
2022-01-15,US_OK,West South Central,0.0
2022-01-16,US_OK,West South Central,0.0
2022-01-17,US_OK,West South Central,42157.0
2022-01-18,US_OK,West South Central,3853.0
2022-01-19,US_OK,West South Central,10001.0
2022-01-20,US_OK,West South Central,13406.0
2022-01-21,US_OK,West South Central,13939.0
2022-01-22,US_OK,West South Central,13571.0
2022-01-23,US_OK,West South Central,0.0
2022-01-24,US_OK,West South Central,20150.0
2022-01-25,US_OK,West South Central,8810.0
2022-01-26,US_OK,West South Central,8160.0
2022-01-27,US_OK,West South Central,13428.0
2022-01-28,US_OK,West South Central,8655.0
2022-01-29,US_OK,West South Central,0.0
2022-01-30,US_OK,West South Central,0.0
2022-01-31,US_OK,West South Central,23798.0
2022-02-01,US_OK,West South Central,2435.0
2022-02-02,US_OK,West South Central,4588.0
2022-02-03,US_OK,West South Central,4253.0
2022-02-04,US_OK,West South Central,4742.0
2022-02-05,US_OK,West South Central,2614.0
2022-02-06,US_OK,West South Central,0.0
2022-02-07,US_OK,West South Central,2237.0
2022-02-08,US_OK,West South Central,986.0
2022-02-09,US_OK,West South Central,1711.0
2022-02-10,US_OK,West South Central,2678.0
2022-02-11,US_OK,West South Central,2230.0
2022-02-12,US_OK,West South Central,1458.0
2022-02-13,US_OK,West South Central,0.0
2022-02-14,US_OK,West South Central,2283.0
2022-02-15,US_OK,West South Central,378.0
2022-02-16,US_OK,West South Central,1047.0
2022-02-17,US_OK,West South Central,1614.0
2022-02-18,US_OK,West South Central,1119.0
2022-02-19,US_OK,West South Central,0.0
2022-02-20,US_OK,West South Central,0.0
2022-02-21,US_OK,West South Central,0.0
2022-02-22,US_OK,West South Central,2648.0
2022-02-23,US_OK,West South Central,1010.0
2022-02-24,US_OK,West South Central,1383.0
2022-02-25,US_OK,West South Central,1161.0
2022-02-26,US_OK,West South Central,0.0
2022-02-27,US_OK,West South Central,0.0
2022-02-28,US_OK,West South Central,2106.0
2022-03-01,US_OK,West South Central,254.0
2022-03-02,US_OK,West South Central,920.0
2022-03-03,US_OK,West South Central,589.0
2022-03-04,US_OK,West South Central,1113.0
2022-03-05,US_OK,West South Central,0.0
2022-03-06,US_OK,West South Central,0.0
2022-03-07,US_OK,West South Central,0.0
2022-03-08,US_OK,West South Central,2001.0
2022-03-09,US_OK,West South Central,0.0
2022-03-10,US_OK,West South Central,178.0
2022-03-11,US_OK,West South Central,486.0
2022-03-12,US_OK,West South Central,527.0
2022-03-13,US_OK,West South Central,0.0
2022-03-14,US_OK,West South Central,0.0
2022-03-15,US_OK,West South Central,757.0
2022-03-16,US_OK,West South Central,0.0
2022-03-17,US_OK,West South Central,1557.0
2022-03-18,US_OK,West South Central,0.0
2022-03-19,US_OK,West South Central,0.0
2022-03-20,US_OK,West South Central,0.0
2022-03-21,US_OK,West South Central,0.0
2022-03-22,US_OK,West South Central,1168.0
2022-03-23,US_OK,West South Central,0.0
2022-03-24,US_OK,West South Central,751.0
2022-03-25,US_OK,West South Central,0.0
2022-03-26,US_OK,West South Central,624.0
2022-03-27,US_OK,West South Central,0.0
2022-03-28,US_OK,West South Central,0.0
2022-03-29,US_OK,West South Central,736.0
2022-03-30,US_OK,West South Central,0.0
2022-03-31,US_OK,West South Central,592.0
2022-04-01,US_OK,West South Central,0.0
2022-04-02,US_OK,West South Central,591.0
2022-04-03,US_OK,West South Central,0.0
2022-04-04,US_OK,West South Central,0.0
2022-04-05,US_OK,West South Central,862.0
2022-04-06,US_OK,West South Central,0.0
2022-04-07,US_OK,West South Central,0.0
2022-04-08,US_OK,West South Central,0.0
2022-04-09,US_OK,West South Central,832.0
2022-04-10,US_OK,West South Central,0.0
2022-04-11,US_OK,West South Central,0.0
2022-04-12,US_OK,West South Central,362.0
2022-04-13,US_OK,West South Central,0.0
2022-04-14,US_OK,West South Central,0.0
2022-04-15,US_OK,West South Central,0.0
2022-04-16,US_OK,West South Central,1234.0
2022-04-17,US_OK,West South Central,0.0
2022-04-18,US_OK,West South Central,0.0
2022-04-19,US_OK,West South Central,572.0
2022-04-20,US_OK,West South Central,0.0
2022-04-21,US_OK,West South Central,500.0
2022-04-22,US_OK,West South Central,0.0
2022-04-23,US_OK,West South Central,614.0
2022-04-24,US_OK,West South Central,0.0
2022-04-25,US_OK,West South Central,0.0
2022-04-26,US_OK,West South Central,537.0
2022-04-27,US_OK,West South Central,0.0
2022-04-28,US_OK,West South Central,464.0
2022-04-29,US_OK,West South Central,0.0
2022-04-30,US_OK,West South Central,566.0
2022-05-01,US_OK,West South Central,0.0
2022-05-02,US_OK,West South Central,0.0
2022-05-03,US_OK,West South Central,415.0
2022-05-04,US_OK,West South Central,0.0
2022-05-05,US_OK,West South Central,739.0
2022-05-06,US_OK,West South Central,0.0
2022-05-07,US_OK,West South Central,501.0
2022-05-08,US_OK,West South Central,0.0
2022-05-09,US_OK,West South Central,0.0
2022-05-10,US_OK,West South Central,902.0
2022-05-11,US_OK,West South Central,0.0
2022-05-12,US_OK,West South Central,640.0
2022-05-13,US_OK,West South Central,0.0
2022-05-14,US_OK,West South Central,689.0
2022-05-15,US_OK,West South Central,0.0
2022-05-16,US_OK,West South Central,0.0
2022-05-17,US_OK,West South Central,0.0
2022-05-18,US_OK,West South Central,0.0
2022-05-19,US_OK,West South Central,1491.0
2022-05-20,US_OK,West South Central,0.0
2022-05-21,US_OK,West South Central,857.0
2022-05-22,US_OK,West South Central,0.0
2022-05-23,US_OK,West South Central,0.0
2022-05-24,US_OK,West South Central,817.0
2022-05-25,US_OK,West South Central,0.0
2022-05-26,US_OK,West South Central,955.0
2022-05-27,US_OK,West South Central,0.0
2022-05-28,US_OK,West South Central,0.0
2022-05-29,US_OK,West South Central,0.0
2022-05-30,US_OK,West South Central,0.0
2022-05-31,US_OK,West South Central,861.0
2022-06-01,US_OK,West South Central,0.0
2022-06-02,US_OK,West South Central,2242.0
2022-06-03,US_OK,West South Central,0.0
2022-06-04,US_OK,West South Central,1467.0
2022-06-05,US_OK,West South Central,0.0
2022-06-06,US_OK,West South Central,0.0
2022-06-07,US_OK,West South Central,1408.0
2022-06-08,US_OK,West South Central,0.0
2022-06-09,US_OK,West South Central,1812.0
2022-06-10,US_OK,West South Central,0.0
2022-06-11,US_OK,West South Central,1519.0
2022-06-12,US_OK,West South Central,0.0
2022-06-13,US_OK,West South Central,0.0
2022-06-14,US_OK,West South Central,1580.0
2022-06-15,US_OK,West South Central,0.0
2022-06-16,US_OK,West South Central,1915.0
2022-06-17,US_OK,West South Central,0.0
2022-06-18,US_OK,West South Central,0.0
2022-06-19,US_OK,West South Central,0.0
2022-06-20,US_OK,West South Central,0.0
2022-06-21,US_OK,West South Central,1994.0
2022-06-22,US_OK,West South Central,0.0
2022-06-23,US_OK,West South Central,4382.0
2022-06-24,US_OK,West South Central,0.0
2022-06-25,US_OK,West South Central,2567.0
2022-06-26,US_OK,West South Central,0.0
2022-06-27,US_OK,West South Central,0.0
2022-06-28,US_OK,West South Central,0.0
2022-06-29,US_OK,West South Central,0.0
2022-06-30,US_OK,West South Central,5615.0
2022-07-01,US_OK,West South Central,0.0
2022-07-02,US_OK,West South Central,0.0
2022-07-03,US_OK,West South Central,0.0
2022-07-04,US_OK,West South Central,0.0
2022-07-05,US_OK,West South Central,3104.0
2022-07-06,US_OK,West South Central,2995.0
2022-07-07,US_OK,West South Central,2465.0
2022-07-08,US_OK,West South Central,0.0
2022-07-09,US_OK,West South Central,0.0
2022-07-10,US_OK,West South Central,0.0
2022-07-11,US_OK,West South Central,0.0
2022-07-12,US_OK,West South Central,7849.0
2022-07-13,US_OK,West South Central,0.0
2022-07-14,US_OK,West South Central,4147.0
2022-07-15,US_OK,West South Central,0.0
2022-07-16,US_OK,West South Central,0.0
2022-07-17,US_OK,West South Central,0.0
2022-07-18,US_OK,West South Central,3721.0
2022-07-19,US_OK,West South Central,3532.0
2022-07-20,US_OK,West South Central,0.0
2022-07-21,US_OK,West South Central,4390.0
2022-07-22,US_OK,West South Central,0.0
2022-07-23,US_OK,West South Central,0.0
2022-07-24,US_OK,West South Central,0.0
2022-07-25,US_OK,West South Central,4158.0
2022-07-26,US_OK,West South Central,3767.0
2022-07-27,US_OK,West South Central,0.0
2022-07-28,US_OK,West South Central,4456.0
2022-07-29,US_OK,West South Central,0.0
2022-07-30,US_OK,West South Central,0.0
2022-07-31,US_OK,West South Central,0.0
2022-08-01,US_OK,West South Central,3852.0
2022-08-02,US_OK,West South Central,0.0
2022-08-03,US_OK,West South Central,3561.0
2022-08-04,US_OK,West South Central,4367.0
2022-08-05,US_OK,West South Central,0.0
2022-08-06,US_OK,West South Central,0.0
2022-08-07,US_OK,West South Central,0.0
2022-08-08,US_OK,West South Central,4560.0
2022-08-09,US_OK,West South Central,3239.0
2022-08-10,US_OK,West South Central,0.0
2022-08-11,US_OK,West South Central,3739.0
2022-08-12,US_OK,West South Central,0.0
2022-08-13,US_OK,West South Central,0.0
2022-08-14,US_OK,West South Central,0.0
2022-08-15,US_OK,West South Central,3156.0
2022-08-16,US_OK,West South Central,0.0
2022-08-17,US_OK,West South Central,0.0
2022-08-18,US_OK,West South Central,6063.0
2022-08-19,US_OK,West South Central,0.0
2022-08-20,US_OK,West South Central,0.0
2022-08-21,US_OK,West South Central,0.0
2022-08-22,US_OK,West South Central,3096.0
2022-08-23,US_OK,West South Central,2945.0
2022-08-24,US_OK,West South Central,0.0
2022-08-25,US_OK,West South Central,3854.0
2022-08-26,US_OK,West South Central,0.0
2022-08-27,US_OK,West South Central,0.0
2022-08-28,US_OK,West South Central,0.0
2022-08-29,US_OK,West South Central,3534.0
2022-08-30,US_OK,West South Central,3325.0
2022-08-31,US_OK,West South Central,0.0
2022-09-01,US_OK,West South Central,3790.0
2022-09-02,US_OK,West South Central,0.0
2022-09-03,US_OK,West South Central,0.0
2022-09-04,US_OK,West South Central,0.0
2022-09-05,US_OK,West South Central,0.0
2022-09-06,US_OK,West South Central,5934.0
2022-09-07,US_OK,West South Central,0.0
2022-09-08,US_OK,West South Central,2122.0
2022-09-09,US_OK,West South Central,0.0
2022-09-10,US_OK,West South Central,0.0
2022-09-11,US_OK,West South Central,0.0
2022-09-12,US_OK,West South Central,2591.0
2022-09-13,US_OK,West South Central,2118.0
2022-09-14,US_OK,West South Central,0.0
2022-09-15,US_OK,West South Central,2413.0
2020-01-22,US_OR,Pacific,0.0
2020-01-23,US_OR,Pacific,0.0
2020-01-24,US_OR,Pacific,0.0
2020-01-25,US_OR,Pacific,0.0
2020-01-26,US_OR,Pacific,0.0
2020-01-27,US_OR,Pacific,0.0
2020-01-28,US_OR,Pacific,0.0
2020-01-29,US_OR,Pacific,0.0
2020-01-30,US_OR,Pacific,0.0
2020-01-31,US_OR,Pacific,0.0
2020-02-01,US_OR,Pacific,0.0
2020-02-02,US_OR,Pacific,0.0
2020-02-03,US_OR,Pacific,0.0
2020-02-04,US_OR,Pacific,0.0
2020-02-05,US_OR,Pacific,0.0
2020-02-06,US_OR,Pacific,0.0
2020-02-07,US_OR,Pacific,0.0
2020-02-08,US_OR,Pacific,0.0
2020-02-09,US_OR,Pacific,0.0
2020-02-10,US_OR,Pacific,0.0
2020-02-11,US_OR,Pacific,0.0
2020-02-12,US_OR,Pacific,0.0
2020-02-13,US_OR,Pacific,0.0
2020-02-14,US_OR,Pacific,0.0
2020-02-15,US_OR,Pacific,0.0
2020-02-16,US_OR,Pacific,0.0
2020-02-17,US_OR,Pacific,0.0
2020-02-18,US_OR,Pacific,0.0
2020-02-19,US_OR,Pacific,0.0
2020-02-20,US_OR,Pacific,0.0
2020-02-21,US_OR,Pacific,0.0
2020-02-22,US_OR,Pacific,0.0
2020-02-23,US_OR,Pacific,0.0
2020-02-24,US_OR,Pacific,0.0
2020-02-25,US_OR,Pacific,0.0
2020-02-26,US_OR,Pacific,0.0
2020-02-27,US_OR,Pacific,0.0
2020-02-28,US_OR,Pacific,0.0
2020-02-29,US_OR,Pacific,0.0
2020-03-01,US_OR,Pacific,1.0
2020-03-02,US_OR,Pacific,0.0
2020-03-03,US_OR,Pacific,0.0
2020-03-04,US_OR,Pacific,0.0
2020-03-05,US_OR,Pacific,3.0
2020-03-06,US_OR,Pacific,0.0
2020-03-07,US_OR,Pacific,0.0
2020-03-08,US_OR,Pacific,4.0
2020-03-09,US_OR,Pacific,7.0
2020-03-10,US_OR,Pacific,0.0
2020-03-11,US_OR,Pacific,1.0
2020-03-12,US_OR,Pacific,4.0
2020-03-13,US_OR,Pacific,0.0
2020-03-14,US_OR,Pacific,11.0
2020-03-15,US_OR,Pacific,0.0
2020-03-16,US_OR,Pacific,6.0
2020-03-17,US_OR,Pacific,3.0
