date,region,new_confirmed
2021-10-16,West South Central,3875.0
2021-10-17,East North Central,7728.0
2021-10-17,East South Central,544.0
2021-10-17,Mid-Atlantic,7866.0
2021-10-17,Mountain,695.0
2021-10-17,New England,249.0
2021-10-17,Pacific,1655.0
2021-10-17,South Atlantic,2047.0
2021-10-17,West North Central,863.0
2021-10-17,West South Central,1245.0
2021-10-18,East North Central,24213.0
2021-10-18,East South Central,7192.0
2021-10-18,Mid-Atlantic,9058.0
2021-10-18,Mountain,13892.0
2021-10-18,New England,6601.0
2021-10-18,Pacific,20647.0
2021-10-18,South Atlantic,23515.0
2021-10-18,West North Central,6583.0
2021-10-18,West South Central,9777.0
2021-10-19,East North Central,9214.0
2021-10-19,East South Central,5782.0
2021-10-19,Mid-Atlantic,8431.0
2021-10-19,Mountain,14127.0
2021-10-19,New England,4374.0
2021-10-19,Pacific,11806.0
2021-10-19,South Atlantic,9096.0
2021-10-19,West North Central,10862.0
2021-10-19,West South Central,7920.0
2021-10-20,East North Central,20127.0
2021-10-20,East South Central,4859.0
2021-10-20,Mid-Atlantic,9467.0
2021-10-20,Mountain,10299.0
2021-10-20,New England,3423.0
2021-10-20,Pacific,9172.0
2021-10-20,South Atlantic,11917.0
2021-10-20,West North Central,9573.0
2021-10-20,West South Central,7912.0
2021-10-21,East North Central,11205.0
2021-10-21,East South Central,4831.0
2021-10-21,Mid-Atlantic,10831.0
2021-10-21,Mountain,12235.0
2021-10-21,New England,3600.0
2021-10-21,Pacific,12952.0
2021-10-21,South Atlantic,12024.0
2021-10-21,West North Central,5554.0
2021-10-21,West South Central,8272.0
2021-10-22,East North Central,20439.0
2021-10-22,East South Central,4921.0
2021-10-22,Mid-Atlantic,9902.0
2021-10-22,Mountain,12573.0
2021-10-22,New England,3441.0
2021-10-22,Pacific,10753.0
2021-10-22,South Atlantic,11539.0
2021-10-22,West North Central,6652.0
2021-10-22,West South Central,6618.0
2021-10-23,East North Central,3466.0
2021-10-23,East South Central,1015.0
2021-10-23,Mid-Atlantic,9177.0
2021-10-23,Mountain,4510.0
2021-10-23,New England,838.0
2021-10-23,Pacific,2119.0
2021-10-23,South Atlantic,2119.0
2021-10-23,West North Central,3852.0
2021-10-23,West South Central,3348.0
2021-10-24,East North Central,2540.0
2021-10-24,East South Central,414.0
2021-10-24,Mid-Atlantic,6353.0
2021-10-24,Mountain,2456.0
2021-10-24,New England,270.0
2021-10-24,Pacific,1476.0
2021-10-24,South Atlantic,1611.0
2021-10-24,West North Central,700.0
2021-10-24,West South Central,1447.0
2021-10-25,East North Central,24050.0
2021-10-25,East South Central,3357.0
2021-10-25,Mid-Atlantic,8389.0
2021-10-25,Mountain,17179.0
2021-10-25,New England,5544.0
2021-10-25,Pacific,11923.0
2021-10-25,South Atlantic,20533.0
2021-10-25,West North Central,6796.0
2021-10-25,West South Central,6193.0
2021-10-26,East North Central,10407.0
2021-10-26,East South Central,7794.0
2021-10-26,Mid-Atlantic,7711.0
2021-10-26,Mountain,8874.0
2021-10-26,New England,2879.0
2021-10-26,Pacific,21451.0
2021-10-26,South Atlantic,7956.0
2021-10-26,West North Central,11915.0
2021-10-26,West South Central,8258.0
2021-10-27,East North Central,19951.0
2021-10-27,East South Central,10458.0
2021-10-27,Mid-Atlantic,9608.0
2021-10-27,Mountain,15549.0
2021-10-27,New England,2814.0
2021-10-27,Pacific,9324.0
2021-10-27,South Atlantic,10658.0
2021-10-27,West North Central,9918.0
2021-10-27,West South Central,6411.0
2021-10-28,East North Central,11579.0
2021-10-28,East South Central,5718.0
2021-10-28,Mid-Atlantic,9476.0
2021-10-28,Mountain,13345.0
2021-10-28,New England,3189.0
2021-10-28,Pacific,18308.0
2021-10-28,South Atlantic,10731.0
2021-10-28,West North Central,5769.0
2021-10-28,West South Central,7805.0
2021-10-29,East North Central,20350.0
2021-10-29,East South Central,3157.0
2021-10-29,Mid-Atlantic,11546.0
2021-10-29,Mountain,12267.0
2021-10-29,New England,4984.0
2021-10-29,Pacific,11412.0
2021-10-29,South Atlantic,10952.0
2021-10-29,West North Central,7848.0
2021-10-29,West South Central,5918.0
2021-10-30,East North Central,3421.0
2021-10-30,East South Central,584.0
2021-10-30,Mid-Atlantic,8723.0
2021-10-30,Mountain,3223.0
2021-10-30,New England,723.0
2021-10-30,Pacific,2118.0
2021-10-30,South Atlantic,3712.0
2021-10-30,West North Central,3779.0
2021-10-30,West South Central,3435.0
2021-10-31,East North Central,2416.0
2021-10-31,East South Central,394.0
2021-10-31,Mid-Atlantic,7123.0
2021-10-31,Mountain,3816.0
2021-10-31,New England,268.0
2021-10-31,Pacific,1603.0
2021-10-31,South Atlantic,1491.0
2021-10-31,West North Central,1281.0
2021-10-31,West South Central,619.0
2021-11-01,East North Central,27631.0
2021-11-01,East South Central,2917.0
2021-11-01,Mid-Atlantic,6516.0
2021-11-01,Mountain,18464.0
2021-11-01,New England,7105.0
2021-11-01,Pacific,24315.0
2021-11-01,South Atlantic,15820.0
2021-11-01,West North Central,13988.0
2021-11-01,West South Central,6377.0
2021-11-02,East North Central,11036.0
2021-11-02,East South Central,5672.0
2021-11-02,Mid-Atlantic,10552.0
2021-11-02,Mountain,11116.0
2021-11-02,New England,3316.0
2021-11-02,Pacific,7710.0
2021-11-02,South Atlantic,7495.0
2021-11-02,West North Central,13511.0
2021-11-02,West South Central,6839.0
2021-11-03,East North Central,22588.0
2021-11-03,East South Central,3554.0
2021-11-03,Mid-Atlantic,9131.0
2021-11-03,Mountain,11161.0
2021-11-03,New England,3653.0
2021-11-03,Pacific,8715.0
2021-11-03,South Atlantic,8571.0
2021-11-03,West North Central,11331.0
2021-11-03,West South Central,5888.0
2021-11-04,East North Central,14316.0
2021-11-04,East South Central,4084.0
2021-11-04,Mid-Atlantic,11297.0
2021-11-04,Mountain,14090.0
2021-11-04,New England,4458.0
2021-11-04,Pacific,12807.0
2021-11-04,South Atlantic,9415.0
2021-11-04,West North Central,6978.0
2021-11-04,West South Central,5531.0
2021-11-05,East North Central,24946.0
2021-11-05,East South Central,3346.0
2021-11-05,Mid-Atlantic,11374.0
2021-11-05,Mountain,14123.0
2021-11-05,New England,4161.0
2021-11-05,Pacific,10764.0
2021-11-05,South Atlantic,9472.0
2021-11-05,West North Central,8601.0
2021-11-05,West South Central,4760.0
2021-11-06,East North Central,2791.0
2021-11-06,East South Central,583.0
2021-11-06,Mid-Atlantic,9917.0
2021-11-06,Mountain,4699.0
2021-11-06,New England,962.0
2021-11-06,Pacific,2292.0
2021-11-06,South Atlantic,3438.0
2021-11-06,West North Central,4758.0
2021-11-06,West South Central,2675.0
2021-11-07,East North Central,4363.0
2021-11-07,East South Central,292.0
2021-11-07,Mid-Atlantic,8313.0
2021-11-07,Mountain,3229.0
2021-11-07,New England,405.0
2021-11-07,Pacific,1631.0
2021-11-07,South Atlantic,1994.0
2021-11-07,West North Central,803.0
2021-11-07,West South Central,1055.0
2021-11-08,East North Central,30866.0
2021-11-08,East South Central,3031.0
2021-11-08,Mid-Atlantic,9860.0
2021-11-08,Mountain,21771.0
2021-11-08,New England,8250.0
2021-11-08,Pacific,24287.0
2021-11-08,South Atlantic,12618.0
2021-11-08,West North Central,9151.0
2021-11-08,West South Central,5151.0
2021-11-09,East North Central,13217.0
2021-11-09,East South Central,6468.0
2021-11-09,Mid-Atlantic,9696.0
2021-11-09,Mountain,11292.0
2021-11-09,New England,3685.0
2021-11-09,Pacific,7556.0
2021-11-09,South Atlantic,10009.0
2021-11-09,West North Central,14858.0
2021-11-09,West South Central,6390.0
2021-11-10,East North Central,26669.0
2021-11-10,East South Central,4308.0
2021-11-10,Mid-Atlantic,13613.0
2021-11-10,Mountain,12937.0
2021-11-10,New England,4630.0
2021-11-10,Pacific,8311.0
2021-11-10,South Atlantic,8826.0
2021-11-10,West North Central,14879.0
2021-11-10,West South Central,4626.0
2021-11-11,East North Central,16230.0
2021-11-11,East South Central,749.0
2021-11-11,Mid-Atlantic,13799.0
2021-11-11,Mountain,7368.0
2021-11-11,New England,1905.0
2021-11-11,Pacific,7150.0
2021-11-11,South Atlantic,4180.0
2021-11-11,West North Central,7123.0
2021-11-11,West South Central,6555.0
2021-11-12,East North Central,37582.0
2021-11-12,East South Central,6613.0
2021-11-12,Mid-Atlantic,13632.0
2021-11-12,Mountain,18653.0
2021-11-12,New England,7883.0
2021-11-12,Pacific,9206.0
2021-11-12,South Atlantic,16010.0
2021-11-12,West North Central,12451.0
2021-11-12,West South Central,6547.0
2021-11-13,East North Central,4689.0
2021-11-13,East South Central,789.0
2021-11-13,Mid-Atlantic,27959.0
2021-11-13,Mountain,5682.0
2021-11-13,New England,1259.0
2021-11-13,Pacific,9462.0
2021-11-13,South Atlantic,3306.0
2021-11-13,West North Central,5009.0
2021-11-13,West South Central,3399.0
2021-11-14,East North Central,3628.0
2021-11-14,East South Central,259.0
2021-11-14,Mid-Atlantic,10649.0
2021-11-14,Mountain,3959.0
2021-11-14,New England,311.0
2021-11-14,Pacific,1396.0
2021-11-14,South Atlantic,2223.0
2021-11-14,West North Central,944.0
2021-11-14,West South Central,793.0
2021-11-15,East North Central,48959.0
2021-11-15,East South Central,6487.0
2021-11-15,Mid-Atlantic,11951.0
2021-11-15,Mountain,20763.0
2021-11-15,New England,11418.0
2021-11-15,Pacific,14086.0
2021-11-15,South Atlantic,15172.0
2021-11-15,West North Central,11381.0
2021-11-15,West South Central,7277.0
2021-11-16,East North Central,16262.0
2021-11-16,East South Central,3998.0
2021-11-16,Mid-Atlantic,12578.0
2021-11-16,Mountain,11430.0
2021-11-16,New England,5237.0
2021-11-16,Pacific,8384.0
2021-11-16,South Atlantic,8030.0
2021-11-16,West North Central,18124.0
2021-11-16,West South Central,6711.0
2021-11-17,East North Central,36820.0
2021-11-17,East South Central,4452.0
2021-11-17,Mid-Atlantic,14000.0
2021-11-17,Mountain,13187.0
2021-11-17,New England,6655.0
2021-11-17,Pacific,8723.0
2021-11-17,South Atlantic,10445.0
2021-11-17,West North Central,13646.0
2021-11-17,West South Central,6258.0
2021-11-18,East North Central,20748.0
2021-11-18,East South Central,4546.0
2021-11-18,Mid-Atlantic,17225.0
2021-11-18,Mountain,14898.0
2021-11-18,New England,7453.0
2021-11-18,Pacific,10399.0
2021-11-18,South Atlantic,11282.0
2021-11-18,West North Central,16855.0
2021-11-18,West South Central,6704.0
2021-11-19,East North Central,40349.0
2021-11-19,East South Central,3448.0
2021-11-19,Mid-Atlantic,17435.0
2021-11-19,Mountain,13513.0
2021-11-19,New England,6686.0
2021-11-19,Pacific,9222.0
2021-11-19,South Atlantic,11001.0
2021-11-19,West North Central,11549.0
2021-11-19,West South Central,6153.0
2021-11-20,East North Central,5590.0
2021-11-20,East South Central,788.0
2021-11-20,Mid-Atlantic,14179.0
2021-11-20,Mountain,5375.0
2021-11-20,New England,1295.0
2021-11-20,Pacific,2375.0
2021-11-20,South Atlantic,3585.0
2021-11-20,West North Central,5685.0
2021-11-20,West South Central,2140.0
2021-11-21,East North Central,3797.0
2021-11-21,East South Central,272.0
2021-11-21,Mid-Atlantic,15824.0
2021-11-21,Mountain,5732.0
2021-11-21,New England,480.0
2021-11-21,Pacific,1321.0
2021-11-21,South Atlantic,2020.0
2021-11-21,West North Central,804.0
2021-11-21,West South Central,1086.0
2021-11-22,East North Central,49838.0
2021-11-22,East South Central,7975.0
2021-11-22,Mid-Atlantic,12463.0
2021-11-22,Mountain,20184.0
2021-11-22,New England,13701.0
2021-11-22,Pacific,17169.0
2021-11-22,South Atlantic,17585.0
2021-11-22,West North Central,11306.0
2021-11-22,West South Central,7778.0
2021-11-23,East North Central,18931.0
2021-11-23,East South Central,4309.0
2021-11-23,Mid-Atlantic,13445.0
2021-11-23,Mountain,9569.0
2021-11-23,New England,6399.0
2021-11-23,Pacific,7084.0
2021-11-23,South Atlantic,7948.0
2021-11-23,West North Central,19667.0
2021-11-23,West South Central,5707.0
2021-11-24,East North Central,41060.0
2021-11-24,East South Central,4643.0
2021-11-24,Mid-Atlantic,16790.0
2021-11-24,Mountain,13026.0
2021-11-24,New England,7129.0
2021-11-24,Pacific,6685.0
2021-11-24,South Atlantic,9230.0
2021-11-24,West North Central,14275.0
2021-11-24,West South Central,7278.0
2021-11-25,East North Central,4206.0
2021-11-25,East South Central,505.0
2021-11-25,Mid-Atlantic,15563.0
2021-11-25,Mountain,5464.0
2021-11-25,New England,548.0
2021-11-25,Pacific,216.0
2021-11-25,South Atlantic,2717.0
2021-11-25,West North Central,705.0
2021-11-25,West South Central,908.0
2021-11-26,East North Central,9896.0
2021-11-26,East South Central,0.0
2021-11-26,Mid-Atlantic,16466.0
2021-11-26,Mountain,7767.0
2021-11-26,New England,7198.0
2021-11-26,Pacific,2381.0
2021-11-26,South Atlantic,2237.0
2021-11-26,West North Central,4577.0
2021-11-26,West South Central,343.0
2021-11-27,East North Central,4222.0
2021-11-27,East South Central,357.0
2021-11-27,Mid-Atlantic,10380.0
2021-11-27,Mountain,4282.0
2021-11-27,New England,0.0
2021-11-27,Pacific,985.0
2021-11-27,South Atlantic,3085.0
2021-11-27,West North Central,1024.0
2021-11-27,West South Central,544.0
2021-11-28,East North Central,4245.0
2021-11-28,East South Central,157.0
2021-11-28,Mid-Atlantic,10534.0
2021-11-28,Mountain,3190.0
2021-11-28,New England,0.0
2021-11-28,Pacific,830.0
2021-11-28,South Atlantic,1767.0
2021-11-28,West North Central,2918.0
2021-11-28,West South Central,368.0
2021-11-29,East North Central,71685.0
2021-11-29,East South Central,10818.0
2021-11-29,Mid-Atlantic,15649.0
2021-11-29,Mountain,17613.0
2021-11-29,New England,17032.0
2021-11-29,Pacific,24772.0
2021-11-29,South Atlantic,26415.0
2021-11-29,West North Central,17714.0
2021-11-29,West South Central,13736.0
2021-11-30,East North Central,22364.0
2021-11-30,East South Central,5532.0
2021-11-30,Mid-Atlantic,15661.0
2021-11-30,Mountain,10293.0
2021-11-30,New England,7381.0
2021-11-30,Pacific,7785.0
2021-11-30,South Atlantic,10186.0
2021-11-30,West North Central,21779.0
2021-11-30,West South Central,8627.0
2021-12-01,East North Central,46345.0
2021-12-01,East South Central,6427.0
2021-12-01,Mid-Atlantic,20114.0
2021-12-01,Mountain,11966.0
2021-12-01,New England,10147.0
2021-12-01,Pacific,7701.0
2021-12-01,South Atlantic,11148.0
2021-12-01,West North Central,18545.0
2021-12-01,West South Central,6843.0
2021-12-02,East North Central,32606.0
2021-12-02,East South Central,6497.0
2021-12-02,Mid-Atlantic,24936.0
2021-12-02,Mountain,14227.0
2021-12-02,New England,11128.0
2021-12-02,Pacific,14386.0
2021-12-02,South Atlantic,15376.0
2021-12-02,West North Central,11681.0
2021-12-02,West South Central,7635.0
2021-12-03,East North Central,50155.0
2021-12-03,East South Central,5864.0
2021-12-03,Mid-Atlantic,25832.0
2021-12-03,Mountain,13504.0
2021-12-03,New England,10675.0
2021-12-03,Pacific,11361.0
2021-12-03,South Atlantic,15315.0
2021-12-03,West North Central,13522.0
2021-12-03,West South Central,7119.0
2021-12-04,East North Central,7793.0
2021-12-04,East South Central,589.0
2021-12-04,Mid-Atlantic,21320.0
2021-12-04,Mountain,6730.0
2021-12-04,New England,1442.0
2021-12-04,Pacific,2459.0
2021-12-04,South Atlantic,5572.0
2021-12-04,West North Central,9175.0
2021-12-04,West South Central,2725.0
2021-12-05,East North Central,5334.0
2021-12-05,East South Central,361.0
2021-12-05,Mid-Atlantic,17417.0
2021-12-05,Mountain,4558.0
2021-12-05,New England,694.0
2021-12-05,Pacific,1991.0
2021-12-05,South Atlantic,1278.0
2021-12-05,West North Central,1545.0
2021-12-05,West South Central,1347.0
2021-12-06,East North Central,53923.0
2021-12-06,East South Central,10330.0
2021-12-06,Mid-Atlantic,18485.0
2021-12-06,Mountain,17455.0
2021-12-06,New England,23078.0
2021-12-06,Pacific,22855.0
2021-12-06,South Atlantic,24978.0
2021-12-06,West North Central,15622.0
2021-12-06,West South Central,9457.0
2021-12-07,East North Central,19282.0
2021-12-07,East South Central,6026.0
2021-12-07,Mid-Atlantic,20399.0
2021-12-07,Mountain,10467.0
2021-12-07,New England,9653.0
2021-12-07,Pacific,9428.0
2021-12-07,South Atlantic,9715.0
2021-12-07,West North Central,22194.0
2021-12-07,West South Central,7446.0
2021-12-08,East North Central,53632.0
2021-12-08,East South Central,6438.0
2021-12-08,Mid-Atlantic,22232.0
2021-12-08,Mountain,10504.0
2021-12-08,New England,10539.0
2021-12-08,Pacific,8287.0
2021-12-08,South Atlantic,13312.0
2021-12-08,West North Central,17065.0
2021-12-08,West South Central,6951.0
2021-12-09,East North Central,28943.0
2021-12-09,East South Central,3932.0
2021-12-09,Mid-Atlantic,24215.0
2021-12-09,Mountain,11457.0
2021-12-09,New England,13678.0
2021-12-09,Pacific,11057.0
2021-12-09,South Atlantic,14394.0
2021-12-09,West North Central,9164.0
2021-12-09,West South Central,6417.0
2021-12-10,East North Central,40481.0
2021-12-10,East South Central,8256.0
2021-12-10,Mid-Atlantic,28405.0
2021-12-10,Mountain,10345.0
2021-12-10,New England,14276.0
2021-12-10,Pacific,9047.0
2021-12-10,South Atlantic,14893.0
2021-12-10,West North Central,17145.0
2021-12-10,West South Central,22274.0
2021-12-11,East North Central,8072.0
2021-12-11,East South Central,713.0
2021-12-11,Mid-Atlantic,23520.0
2021-12-11,Mountain,3955.0
2021-12-11,New England,1275.0
2021-12-11,Pacific,2118.0
2021-12-11,South Atlantic,4449.0
2021-12-11,West North Central,2839.0
2021-12-11,West South Central,4530.0
2021-12-12,East North Central,5063.0
2021-12-12,East South Central,330.0
2021-12-12,Mid-Atlantic,19517.0
2021-12-12,Mountain,3590.0
2021-12-12,New England,532.0
2021-12-12,Pacific,1762.0
2021-12-12,South Atlantic,1524.0
2021-12-12,West North Central,1528.0
2021-12-12,West South Central,2040.0
2021-12-13,East North Central,63515.0
2021-12-13,East South Central,9040.0
2021-12-13,Mid-Atlantic,23743.0
2021-12-13,Mountain,14069.0
2021-12-13,New England,25876.0
2021-12-13,Pacific,19840.0
2021-12-13,South Atlantic,27004.0
2021-12-13,West North Central,11090.0
2021-12-13,West South Central,8487.0
2021-12-14,East North Central,25960.0
2021-12-14,East South Central,6368.0
2021-12-14,Mid-Atlantic,20769.0
2021-12-14,Mountain,7044.0
2021-12-14,New England,11414.0
2021-12-14,Pacific,8060.0
2021-12-14,South Atlantic,11392.0
2021-12-14,West North Central,17809.0
2021-12-14,West South Central,7519.0
2021-12-15,East North Central,44765.0
2021-12-15,East South Central,6245.0
2021-12-15,Mid-Atlantic,24673.0
2021-12-15,Mountain,9371.0
2021-12-15,New England,12008.0
2021-12-15,Pacific,8348.0
2021-12-15,South Atlantic,16829.0
2021-12-15,West North Central,15139.0
2021-12-15,West South Central,7655.0
2021-12-16,East North Central,35229.0
2021-12-16,East South Central,6031.0
2021-12-16,Mid-Atlantic,32432.0
2021-12-16,Mountain,8882.0
2021-12-16,New England,13355.0
2021-12-16,Pacific,11694.0
2021-12-16,South Atlantic,20554.0
2021-12-16,West North Central,10368.0
2021-12-16,West South Central,7689.0
2021-12-17,East North Central,45080.0
2021-12-17,East South Central,6991.0
2021-12-17,Mid-Atlantic,36589.0
2021-12-17,Mountain,9476.0
2021-12-17,New England,12732.0
2021-12-17,Pacific,12723.0
2021-12-17,South Atlantic,26288.0
2021-12-17,West North Central,12924.0
2021-12-17,West South Central,9828.0
