region,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,rainfall_mm,average_temperature_celsius,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,minimum_temperature_celsius,maximum_temperature_celsius
East North Central,2020-04-26,3893.0,217.0,125630.0,7782.0,84.0,32926.79999999999,10043.300000000001,3453.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,49.696511,9.5788888,2.0044443999999997,61.59591880000001,3.0,2.8,2.0,4.0,0.8,1.8,1.4,3.0,2.0,1.6,2.0,1.4,1.0,1.0,0.0,79.446,-0.26111099999999965,18.983333
East North Central,2020-04-27,4409.0,227.0,130039.0,8009.0,72.0,32433.19999999999,10101.8,3377.5,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,10.131777,9.535555599999999,1.881605,59.453471,3.0,2.8,2.0,4.0,0.8,1.8,1.4,3.0,2.0,1.6,2.0,1.4,1.0,1.0,0.0,79.446,-2.127778,19.655556
East North Central,2020-04-28,4349.0,363.0,134388.00000000012,8372.0,149.0,20873.999999999985,10123.6,3293.1,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,14.857588999999999,13.367777999999998,8.4188888,73.2317396,3.0,2.8,2.0,4.0,0.8,1.8,1.4,3.0,2.0,1.6,2.0,1.6,1.0,1.2,0.0,79.446,3.272222,25.238889
East North Central,2020-04-29,4600.0,488.0,138988.0,8860.0,114.0,31808.100000000002,10247.0,3321.8,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,54.632577999999995,12.79,9.1720988,80.0076112,3.0,2.6,2.0,4.0,0.8,1.8,1.4,3.0,2.0,1.6,2.0,1.6,1.0,1.2,0.0,78.70599999999999,5.911111,23.922222
East North Central,2020-04-30,5349.0,334.0,144337.0,9194.0,135.0,50833.1,9999.3,3280.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,50.412650000000006,9.0944444,4.8169134,76.40343440000001,3.0,2.4,2.0,4.0,0.8,1.8,1.4,3.0,2.0,1.6,2.0,1.6,1.0,1.2,0.0,77.964,4.338889,17.961111
East North Central,2020-05-01,5881.0,287.0,150218.0,9481.0,133.0,50953.40000000001,10005.400000000001,3266.4,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,4.3370500000000005,10.082222,3.4159258,64.13206,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,1.6,1.0,1.4,0.0,76.854,-1.177778,20.922222
East North Central,2020-05-02,4509.0,241.0,154727.0,9722.0,125.0,13308.5,9628.0,3130.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.8666239999999998,16.661111,7.8503702,56.268300999999994,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,1.8,1.0,1.4,0.0,76.854,6.938889,27.733333
East North Central,2020-05-03,4875.0,160.0,159602.0,9882.0,74.0,13174.400000000001,9478.0,3067.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,21.076356,16.532222400000002,7.602716000000001,56.70965639999999,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,1.8,1.0,1.4,0.0,76.854,4.533333,26.95
East North Central,2020-05-04,4566.0,162.0,164168.0,10044.0,53.0,44620.5,9316.0,3082.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.4252219999999998,9.8955556,2.4013579999999997,59.9881398,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,76.206,0.8111110000000004,21.994444
East North Central,2020-05-05,4189.0,389.0,168357.0,10433.0,189.0,51704.3,9643.0,3078.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,7.715249999999999,7.831111,0.47135800000000005,61.2182954,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,76.206,0.17222199999999965,17.133333
East North Central,2020-05-06,4714.0,344.0,173071.0,10777.0,127.0,51783.600000000006,9551.0,3065.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,7.4549,8.202222,-1.0248146,53.7042424,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,76.206,-2.3,18.566667
East North Central,2020-05-07,4788.0,318.0,177859.0,11095.0,126.0,52469.3,9412.0,3018.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.4825999999999999,10.5111112,-1.150617000000001,45.2634576,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,76.206,-1.0055559999999995,19.516667
East North Central,2020-05-08,5442.0,270.0,183301.0,11365.0,4502.0,53003.49999999999,9171.0,2931.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,2.5329439999999996,6.9822222,-2.2962961999999996,52.4436506,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,76.206,-1.855555999999999,18.561111
East North Central,2020-05-09,4347.0,239.0,187648.0,11604.0,121.0,55128.59999999999,8899.0,2834.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,2.9337,4.2722222,-6.5403088,45.82696,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,76.206,-2.872222,15.583333
East North Central,2020-05-10,3027.0,132.0,190675.0,11736.0,65.0,54520.4,8352.0,2862.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,3.333044,7.0428394,-0.3437961999999997,60.2856886,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,76.206,-0.23456800000000122,16.811111
East North Central,2020-05-11,3660.0,168.0,194335.0,11904.0,88.0,56585.0,8440.0,2893.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,10.61085,5.29,-1.2761727999999999,63.6162302,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,76.206,-0.28333299999999983,12.150000000000002
East North Central,2020-05-12,6835.0,317.0,201170.00000000012,12221.0,157.0,54590.9,8651.0,2896.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.931333,6.671110999999999,-3.2991357999999997,50.0919486,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,76.206,-4.922221999999999,16.85
East North Central,2020-05-13,3629.0,326.0,204799.0,12547.0,110.0,53896.70000000001,8550.0,2857.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.0,8.7977778,-1.2490124,50.6962046,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,73.706,-5.305556,18.655556
East North Central,2020-05-14,5453.0,273.0,210251.99999999988,12820.0,131.0,30285.3,8489.0,2753.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,6.284988,14.0577778,8.9224692,71.9452966,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,73.706,6.683333,25.177778
East North Central,2020-05-15,4757.0,280.0,215009.00000000012,13100.0,111.0,18341.999999999978,8217.0,2648.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,38.345534,17.182222200000002,13.1674076,77.66213239999999,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,73.706,7.716667,24.472222
East North Central,2020-05-16,4103.0,190.0,219112.0,13290.0,120.0,12781.0,8063.0,2587.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,13.524089,16.164444600000003,11.4419754,73.88191359999999,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,73.706,4.005556,26.211111
East North Central,2020-05-17,3315.0,112.0,222427.0,13402.0,71.0,24219.40000000001,7828.0,2547.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,42.525143,16.481111,12.4592592,78.02498299999999,3.0,2.4,2.0,4.0,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.0,1.4,0.0,73.706,7.6,27.211111
East North Central,2020-05-18,4021.0,140.0,226447.99999999977,13542.0,107.0,25688.9,7730.0,2489.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,114.626067,14.86,12.6577776,87.13786660000001,3.0,2.2,2.0,3.8,0.6,1.8,1.4,3.0,2.0,1.6,2.0,2.2,1.2,1.4,0.0,72.686,8.983333,25.894444
East North Central,2020-05-19,3507.0,318.0,229954.99999999988,13860.0,161.0,34381.40000000001,7660.0,2395.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,69.638838,14.636666600000002,11.4765434,82.4805566,3.0,2.2,2.0,3.8,0.6,1.6,1.4,3.0,2.0,1.6,2.0,2.2,1.4,1.4,0.0,71.944,8.516667,20.094444
East North Central,2020-05-20,4593.0,305.0,234548.0,14165.0,132.0,30068.799999999996,7563.0,2389.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,14.779978,14.4977778,9.007901200000001,71.8281064,3.0,2.2,2.0,3.8,0.6,1.4,1.4,3.0,2.0,1.6,2.0,2.2,1.4,1.4,0.0,71.202,8.594444,23.855556
East North Central,2020-05-21,4643.0,233.0,239191.00000000012,14398.0,154.0,26506.999999999993,7617.0,2444.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,2.1717,14.9455554,9.5409876,71.5462794,3.0,2.2,2.0,3.8,0.6,1.2,1.4,3.0,2.0,1.6,2.0,2.2,1.4,1.4,0.0,70.832,7.35,24.222222
East North Central,2020-05-22,4871.0,212.0,244061.99999999988,14610.0,1021.0,18504.5,7381.0,2442.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,7.1571560000000005,17.02,12.9791358,77.04498099999999,3.0,2.2,2.0,3.8,0.6,1.2,1.4,3.0,2.0,1.6,2.0,2.2,1.4,1.4,0.0,70.832,10.111111,23.8
East North Central,2020-05-23,4179.0,198.0,248241.0,14808.0,91.0,13970.099999999991,7090.0,2340.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,4.380089,18.7822222,14.622592599999999,76.5567862,3.0,2.2,2.0,3.8,0.6,1.2,1.4,3.0,2.0,1.6,2.0,2.2,1.4,1.4,0.0,70.832,9.927778,28.377778
East North Central,2020-05-24,4060.0,143.0,252301.0,14951.0,62.0,14802.799999999988,6995.0,2295.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,14.521139999999999,21.6288888,16.9488888,74.63122919999999,3.0,2.2,2.0,3.8,0.6,1.2,1.4,3.0,2.0,1.6,2.0,2.2,1.4,1.4,0.0,70.832,12.822222,30.283333
East North Central,2020-05-25,3111.0,88.0,255412.0,15039.0,59.0,15574.499999999993,7077.0,2283.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,9.705622,22.953333399999998,17.869753,73.181237,3.0,2.2,2.0,3.8,0.6,1.2,1.4,3.0,2.0,1.6,2.0,2.2,1.4,1.4,0.0,70.832,13.605556,30.855556
East North Central,2020-05-26,2809.0,110.0,258221.0,15149.0,91.0,15496.599999999991,7188.0,2335.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,14.069483,23.661111,18.2906172,71.996223,3.0,2.0,1.8,3.8,0.6,1.2,1.4,3.0,2.0,1.6,2.0,2.4,1.4,1.4,0.0,69.352,14.738889,31.305556
East North Central,2020-05-27,2935.0,274.0,261156.0,15423.0,170.0,15858.599999999991,7128.0,2271.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,15.4305,23.52,18.114197400000002,72.08304860000001,3.0,2.0,1.8,3.8,0.6,1.2,1.4,3.0,2.0,1.4,2.0,2.4,1.4,1.4,0.0,69.352,17.2,30.427778
East North Central,2020-05-28,3534.0,230.0,264690.0,15653.0,152.0,15864.100000000006,6860.0,2248.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,32.639504,21.4144444,18.0117286,80.95101700000001,3.0,2.0,1.8,3.8,0.6,1.2,1.4,3.0,2.0,1.4,2.0,2.4,1.4,1.4,0.0,69.352,16.266667,28.316667
East North Central,2020-05-29,3848.0,204.0,268538.0000000001,15857.0,183.0,16329.5,6778.0,2233.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,54.292299,18.4777776,14.020740799999999,75.3390182,3.0,1.6,1.8,3.8,0.6,1.2,1.4,3.0,2.0,1.4,2.0,2.4,1.4,1.4,0.0,67.87,10.677778,26.216667
East North Central,2020-05-30,3327.0,137.0,271865.0000000001,15994.0,128.0,17691.899999999994,6474.0,2191.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,7.9121,15.718518399999999,8.8852778,64.1928326,3.0,1.6,1.8,3.8,0.6,1.2,1.4,3.0,2.0,1.4,2.0,2.4,1.4,1.4,0.0,67.87,8.433333,24.144444
East North Central,2020-05-31,2614.0,95.0,274478.9999999999,16089.0,58.0,19988.69999999999,6313.0,2127.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.02540000000000031,14.0525926,5.1545369999999995,55.416719799999996,3.0,1.6,1.8,3.8,0.6,1.2,1.4,3.0,2.0,1.4,2.0,2.4,1.4,1.4,0.0,67.87,0.6111110000000002,24.327778
East North Central,2020-06-01,2118.0,109.0,276597.0,16198.0,658.0,18040.199999999997,6094.0,2074.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.0371670000000004,15.7623458,6.5235496,54.929692,3.0,1.6,1.8,3.8,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.4,1.4,1.4,0.0,66.204,4.088889,26.383333
East North Central,2020-06-02,3096.0,258.0,279693.0,16456.0,146.0,17570.29999999999,5958.0,2012.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,2.042079,23.1022222,13.405432200000002,55.02283620000001,3.0,1.6,1.8,3.8,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.4,1.4,1.4,0.0,66.204,12.916667,33.122222
East North Central,2020-06-03,2684.0,171.0,282376.9999999999,16627.0,182.0,16717.59999999999,5897.0,1943.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,10.078154999999999,24.016666800000003,15.5688888,59.378379599999995,3.0,1.6,1.8,3.8,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.4,1.4,1.4,0.0,66.204,14.816666999999999,32.655556
East North Central,2020-06-04,2569.0,206.0,284946.0,16833.0,147.0,23178.0,5688.0,1930.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,34.344328,22.0111112,15.7079014,68.0855456,3.0,1.6,1.8,3.8,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.4,1.4,1.4,0.0,65.834,11.622222,30.255556
East North Central,2020-06-05,2725.0,117.0,287671.0,16950.0,179.0,16017.099999999991,5478.0,1889.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,21.664082999999998,22.2166664,16.741234400000003,71.2936632,3.0,1.4,1.6,3.6,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.4,1.6,1.4,0.0,63.428,10.466667,30.755556
East North Central,2020-06-06,2178.0,137.0,289849.0000000001,17087.0,154.0,16256.900000000009,5435.0,1803.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.6594670000000005,22.3144444,14.148642,60.2458806,3.0,1.4,1.6,3.6,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.4,1.6,1.4,0.0,63.428,10.011111,32.05
East North Central,2020-06-07,1962.0,71.0,291811.0,17158.0,98.0,17293.0,5238.0,1717.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.0,19.478889,9.7196296,54.2935338,3.0,1.4,1.6,3.6,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.4,1.6,1.4,0.0,63.428,5.85,31.822221999999996
East North Central,2020-06-08,2326.0,252.0,294137.0,17410.0,108.0,17389.59999999999,5025.0,1663.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.33020000000000005,21.9155558,10.9444446,50.211868800000005,3.0,1.4,1.6,3.6,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.4,1.6,1.4,0.0,63.428,8.622222,32.777778
East North Central,2020-06-09,1895.0,158.0,296031.9999999999,17568.0,160.0,16503.899999999994,5057.0,1637.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,5.277556000000001,24.2955556,15.328271599999999,57.7044674,3.0,1.4,1.6,3.6,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.4,1.6,1.6,0.0,63.428,12.488889,33.05
East North Central,2020-06-10,1693.0,140.0,297725.0,17708.0,148.0,16653.100000000006,4916.0,1608.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,53.549248000000006,23.7967902,18.991142,74.84767719999999,3.0,1.4,1.6,3.6,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.4,1.6,1.6,0.0,63.428,14.805556,32.697531
East North Central,2020-06-11,2244.0,192.0,299969.0,17900.0,146.0,16895.499999999993,4121.0,1295.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,25.826558,19.1555554,11.179135599999999,60.276865199999996,3.0,1.4,1.6,3.6,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.6,1.6,1.6,0.0,63.428,11.361111,29.472222
East North Central,2020-06-12,2127.0,124.0,302096.0,18024.0,123.0,17341.80000000001,3949.0,1298.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,2.813755,18.4888888,9.098024800000001,55.93927180000001,3.0,1.4,1.6,3.4,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.6,1.6,1.6,0.0,62.501999999999995,5.966667,30.861111
East North Central,2020-06-13,1952.0,117.0,304047.9999999999,18141.0,82.0,17234.20000000001,3789.0,1255.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,3.6830000000000003,16.5511112,8.387037,59.2028052,3.0,1.4,1.6,3.4,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.6,1.6,1.6,0.0,62.501999999999995,3.911111,29.316667
East North Central,2020-06-14,1807.0,35.0,305855.0,18176.0,115.0,17851.1,3585.0,1180.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,3.1496,15.8366668,5.4480246,50.408729199999996,3.0,1.4,1.6,3.4,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.6,1.6,1.6,0.0,62.501999999999995,2.805556,25.644444
East North Central,2020-06-15,1659.0,48.0,307514.0,18224.0,97.0,20426.90000000001,3640.0,1190.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.22859999999999991,17.0133334,6.652099,51.250095,3.0,1.4,1.6,3.0,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.8,1.6,1.6,0.0,61.391999999999996,3.288889,26.905556
East North Central,2020-06-16,1895.0,136.0,309409.0,18360.0,124.0,17725.0,4164.0,1400.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.0,19.8922222,10.5409874,55.241302,3.0,1.4,1.6,3.0,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.8,1.6,1.6,0.0,61.391999999999996,5.655556,29.0
East North Central,2020-06-17,1698.0,140.0,311107.0,18500.0,121.0,17547.700000000004,4017.0,1319.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.0,21.584444400000002,12.1958026,55.3157254,3.0,1.4,1.6,3.0,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.8,1.6,1.6,0.0,61.391999999999996,8.5,29.805556
East North Central,2020-06-18,2480.0,122.0,313587.0,18622.0,148.0,17704.100000000006,3977.0,1284.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.17779999999999974,22.248889,13.409135800000001,57.67608320000001,3.0,1.4,1.6,3.0,0.4,1.2,1.2,3.0,2.0,1.4,2.0,2.8,1.6,1.6,0.0,61.391999999999996,10.666667,31.177778000000004
