,region,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,rainfall_mm,average_temperature_celsius,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,minimum_temperature_celsius,maximum_temperature_celsius,1_day_shift,7_day_avg,6_day_shift,7_day_shift
6335,West North Central,2021-03-01,1891.0,15.0,1951495.0,30065.0,189.0,119885.0,1753.0,440.0,107267.0,3462158.0,61473.0,1648506.9999999998,174276.0,5157417.0,22411.0,1194099.8600000003,49743.14,3075264.1999999983,19532.16,971571.7999999992,37318.68,2576085.4000000013,4336.5,183740.75999999972,4314.259999999999,182553.56999999992,5.8674,-2.860934571428572,-8.680511285714285,65.01789842857143,1.2857142857142858,1.0,1.1428571428571428,1.5714285714285714,0.4285714285714285,1.1428571428571428,1.0,3.0,1.2857142857142858,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.571428571428572,2.7142857142857144,47.22285714285714,-18.024691,13.030864,1703.0,2510.0,1857.0,2262.0
6336,West North Central,2021-03-02,1608.0,47.0,1953103.0,30112.0,190.0,120075.0,1668.0,437.0,29402.0,3491560.0,18021.0,1666528.0000000002,47097.0,5204514.0,16099.94,1112946.2900000005,34382.73,2822414.489999999,13027.63,898694.2899999991,24670.81,2325068.420000002,2981.05,166762.1099999999,2980.9100000000003,166495.0499999999,0.4717139999999999,2.980952285714286,-5.855820142857143,53.74245714285714,1.2857142857142858,1.0,1.1428571428571428,1.5714285714285714,0.4285714285714285,1.1428571428571428,1.0,3.0,1.2857142857142858,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.571428571428572,2.7142857142857144,47.22285714285714,-10.944444,19.197531,1891.0,2474.4285714285716,3782.0,1857.0
6337,West North Central,2021-03-03,3008.0,322.0,1956111.0,30434.0,187.0,120262.0,1601.0,409.0,68909.0,3560469.0,44599.0,1711127.0,113550.0,5318064.0,21015.66,1346621.6600000004,44493.29,3402806.159999999,16653.03,1093092.5399999989,31501.52,2811899.7500000005,3618.54,209225.87999999977,3618.04,208357.41999999987,0.0,5.807142857142857,-3.3412698571428576,54.87419285714286,1.2857142857142858,1.0,1.1428571428571428,1.5714285714285714,0.4285714285714285,1.1428571428571428,1.0,3.0,1.2857142857142858,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.571428571428572,2.7142857142857144,47.22285714285714,-6.814815,21.882716,1608.0,2363.8571428571427,2756.0,3782.0
6338,West North Central,2021-03-04,2521.0,55.0,1958632.0,30489.0,203.0,120465.0,1534.9999999999998,413.0,80119.0,3640588.0,61854.0,1772980.9999999998,142260.0,5460324.0,25363.71,1582462.42,53526.34,3977128.0499999984,19942.78,1274701.7399999993,37798.68,3264206.000000002,4388.88,250224.9399999999,4388.34,248854.9699999999,0.0,6.177424857142857,-2.066358,58.342350571428575,1.2857142857142858,1.0,1.1428571428571428,1.5714285714285714,0.4285714285714285,1.1428571428571428,1.0,3.0,1.2857142857142858,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.571428571428572,2.7142857142857144,47.22285714285714,-4.372221999999998,21.611111,3008.0,2330.285714285714,3443.0,2756.0
6339,West North Central,2021-03-05,2947.0,50.0,1961579.0,30539.0,226.0,120691.0,1515.0000000000002,398.0,0.0,3640588.0,78241.0,1851222.0,0.0,5460324.0,14624.1,1068637.8700000003,31618.63,2702376.5199999977,11845.89,856243.229999999,22640.9,2206807.200000001,2757.91,154470.7299999998,2756.49,153917.74999999997,3.8735,5.591666714285714,-1.1613755714285712,63.52337385714287,1.2857142857142858,1.0,1.1428571428571428,1.5714285714285714,0.4285714285714285,1.1428571428571428,1.0,3.0,1.2857142857142858,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.571428571428572,2.7142857142857144,47.22285714285714,-4.131943999999998,18.45679,2521.0,2259.4285714285716,2138.0,3443.0
6340,West North Central,2021-03-06,2265.0,21.0,1963844.0,30560.0,174.0,120865.0,1477.0,375.0,236171.0,3876759.0,89149.0,1940371.0,403810.0,5864134.0,40935.92,2141235.6600000006,90071.4,5406174.8100000005,34620.98,1741937.6099999994,65610.94,4486539.22,7943.62,342690.87,7918.950000000001,340527.85,0.366889,5.641115571428571,-1.5263888571428572,61.31293071428571,1.2857142857142858,1.0,1.1428571428571428,1.5714285714285714,0.4285714285714285,1.1428571428571428,1.0,3.0,1.2857142857142858,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.571428571428572,2.7142857142857144,47.22285714285714,-7.326389,21.55,2947.0,2277.5714285714284,1703.0,2138.0
6341,West North Central,2021-03-07,2061.0,12.0,1965905.0,30572.0,167.0,121032.0,1476.0,381.0,131663.0,4008422.0,78613.0,2018984.0,209977.0,6074111.0,31980.93,1958679.91,67614.76999999999,4873165.959999999,25426.13,1597826.2799999996,47711.8,4033981.17,5588.83,313847.0799999999,5594.75,312614.7399999999,0.0,9.220591,-0.642791,50.95574228571429,1.2857142857142858,1.0,1.1428571428571428,1.5714285714285714,0.4285714285714285,1.1428571428571428,1.0,3.0,1.2857142857142858,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.571428571428572,2.7142857142857144,47.22285714285714,-0.0208329999999996,20.761111,2265.0,2328.714285714286,1891.0,1703.0
6342,West North Central,2021-03-08,48071.0,15.0,2122138.0,31214.0,176.0,121208.0,1462.0,381.0,90556.0,4098978.0,91403.0,2110387.0,144078.0,6218189.0,26915.01,1187550.0,57004.69,3217785.0,21302.61,885419.0000000001,40000.45,2961319.0,4815.06,37025.99999999997,4829.23,37346.00000000003,0.0,9.142019571428571,-1.0251764285714289,49.88971085714286,1.2857142857142858,1.0,1.1428571428571428,1.4285714285714286,0.4285714285714285,1.1428571428571428,1.0,3.0,1.2857142857142858,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.4285714285714284,2.7142857142857144,46.82571428571429,-4.627778000000002,21.135802,2061.0,8925.857142857143,1608.0,1891.0
6343,West North Central,2021-03-09,3621.0,257.0,2125759.0,31471.0,201.0,121409.0,1407.0,378.0,56860.0,4155838.0,31382.0,2141769.0,78829.0,6297018.0,8390.0,1195940.0,40088.0,3257873.0,13766.0,899184.9999999999,29478.0,2990797.0,9214.0,46240.00000000006,9222.0,46567.99999999997,0.0507999999999999,11.76018514285714,2.5774248571428573,54.06389014285714,1.2857142857142858,1.0,1.1428571428571428,1.4285714285714286,0.4285714285714285,1.1428571428571428,1.0,3.0,1.2857142857142858,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.4285714285714284,2.7142857142857144,46.82571428571429,0.0333329999999998,25.172222,48071.0,9213.42857142857,3008.0,1608.0
6344,West North Central,2021-03-10,3431.0,99.0,2129190.0,31570.0,188.0,121597.0,1420.9999999999998,411.0,74541.0,4230379.0,61398.0,2203167.0,120013.0,6417031.0,17453.0,1213393.0,47194.0,3305067.000000001,27691.0,926876.0,56419.0,3047216.0,16229.0,62469.0,16320.0,62888.0,4.16439,9.65698857142857,3.6002864285714287,67.01232371428571,1.2857142857142858,1.0,1.1428571428571428,1.4285714285714286,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.4285714285714284,2.857142857142857,46.82571428571429,-3.688889000000001,24.574074,3621.0,9273.857142857143,2521.0,3008.0
6345,West North Central,2021-03-11,2983.0,62.0,2132173.0,31632.0,186.0,121783.0,1399.0000000000002,384.0,108876.0,4339255.0,-2203167.0,-1.6298145055770872e-09,182597.0,6599628.0,26653.0,1240046.0,70642.0,3375709.0000000005,46312.0,973188.0,92956.0,3140172.0,18908.0,81377.0,18948.0,81835.99999999997,38.007572,3.909788285714285,-1.5692459999999997,68.158745,1.2857142857142858,1.0,1.1428571428571428,1.4285714285714286,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.4285714285714284,2.857142857142857,46.82571428571429,-6.138889,20.0,3431.0,9339.857142857143,2947.0,2521.0
6346,West North Central,2021-03-12,3462.0,10.0,2135635.0,31642.0,214.0,121997.0,1433.0000000000002,380.00000000000006,136207.0,4475462.0,0.0,-1.6298145055770872e-09,216397.0,6816025.0,23499.0,1263545.0,85127.0,3460836.0,54649.0,1027837.0,115875.0,3256047.0,16354.0,97731.0,15295.0,97130.99999999996,13.215257,2.879012285714286,-3.4308201428571428,63.65775442857143,1.2857142857142858,1.0,1.1428571428571428,1.4285714285714286,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.4285714285714284,2.857142857142857,46.82571428571429,-11.905556,13.444444,2983.0,9413.42857142857,2265.0,2947.0
6347,West North Central,2021-03-13,2519.0,27.0,2138154.0,31669.0,184.0,122181.0,1399.0,388.0,0.0,4475462.0,2392724.0,2392724.0,0.0,6816025.0,2990.0000000000005,1266535.0,0.0,3460836.0,130.0,1027967.0,0.0,3256047.0,25.0,97756.0,0.0,97130.99999999996,26.797,5.665255571428572,-0.2305334285714283,67.41392957142857,1.2857142857142858,1.0,1.1428571428571428,1.4285714285714286,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.4285714285714284,2.857142857142857,46.82571428571429,-5.044444000000001,15.594444,3462.0,9449.714285714286,2061.0,2265.0
6348,West North Central,2021-03-14,1847.0,17.0,2140001.0,31686.0,138.0,122319.0,1382.9999999999998,371.0,264750.0,4740212.0,179918.0,2572642.0,423712.0,7239737.0,44830.0,1311365.0,176445.0,3637281.0,112731.0,1140698.0,224879.0,3480926.0,22344.0,120100.0,22336.0,119467.0,57.85485,6.806878142857143,0.2623235714285714,64.35133857142857,1.2857142857142858,1.0,1.1428571428571428,1.4285714285714286,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.1428571428571428,2.0,2.7142857142857144,1.2857142857142858,2.4285714285714284,2.857142857142857,46.82571428571429,-4.827778000000001,18.04321,2519.0,9419.142857142857,48071.0,2061.0
6349,West North Central,2021-03-15,2402.0,14.0,2142403.0,31700.0,161.0,122480.0,1390.9999999999998,373.0,80965.0,4821177.0,65018.0,2637660.0,134397.0,7374134.0,15491.0,1326856.0,60756.0,3698037.0,38184.0,1178882.0,62305.0,3543230.9999999995,11342.0,131442.0,11335.0,130801.99999999994,56.485064,3.1761242857142853,-0.7209432857142856,76.14182685714286,1.2857142857142858,1.0,1.1428571428571428,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.1428571428571428,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,46.42857142857143,-3.611111,15.611111,1847.0,2895.0,3621.0,48071.0
6350,West North Central,2021-03-16,2459.0,46.0,2144862.0,31746.0,222.0,122702.0,1407.0,369.0,28418.0,4849595.0,27669.0,2665329.0,50766.0,7424900.0,10755.0,1337611.0,25449.0,3723485.999999999,12342.0,1191224.0,21036.0,3564267.0000000005,4559.0,136001.0,4247.0,135048.99999999997,15.169042,2.8600530000000006,0.7319445714285715,85.598056,1.1428571428571428,1.0,1.1428571428571428,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.9,-1.8580250000000005,18.475309,2402.0,2729.0,3431.0,3621.0
6351,West North Central,2021-03-17,3416.0,32.0,2148278.0,31778.0,196.0,122898.0,1446.0,384.0,67033.0,4916628.0,47647.0,2712976.0,104463.0,7529363.0,17808.0,1355419.0,48609.0,3772095.0,20762.0,1211986.0,47190.0,3611457.0,9054.0,145055.0,8598.0,143647.0,21.522267,2.9823854285714284,0.625330857142857,84.30948242857143,1.1428571428571428,1.0,1.1428571428571428,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.9,-2.1527780000000005,14.993827,2459.0,2726.8571428571427,2983.0,3431.0
6352,West North Central,2021-03-18,3488.0,23.0,2151766.0,31801.0,208.0,123106.0,1451.0,373.0,106755.0,5023383.0,75229.0,2788205.0,176700.0,7706063.0,36519.0,1391938.0,96105.0,3868200.0,33605.0,1245591.0,75457.0,3686914.0,5073.0,150128.0,5047.0,148694.0,35.939588,2.5818562857142857,-1.8464508571428573,73.09750242857143,1.1428571428571428,1.0,1.1428571428571428,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.9,-9.411111000000002,10.402778,3416.0,2799.0,3462.0,2983.0
6353,West North Central,2021-03-19,3635.0,19.0,2155401.0,31820.0,198.0,123304.0,1441.0,371.0,136755.0,5160138.0,98633.0,2886838.0,230946.0,7937009.0,46290.0,1438228.0,122901.0,3991101.0,47629.0,1293220.0000000002,103321.0,3790235.0,4695.0,154823.0,4672.0,153366.0,3.9624,3.99235,-3.100418714285714,60.15926342857143,1.1428571428571428,1.0,1.1428571428571428,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.9,-6.368056,15.933333,3488.0,2823.714285714286,2519.0,3462.0
6354,West North Central,2021-03-20,2707.0,15.0,2158108.0,31835.0,210.0,123514.0,1416.0,377.0,131874.0,5292012.0,91120.0,2977958.0,217613.0,8154622.0,45219.0,1483447.0,110358.0,4101459.0,41074.0,1334294.0,102382.0,3892617.0,4824.0,159647.0,4863.0,158229.0,0.0,7.611750285714286,-0.8207451428571428,55.07886742857143,1.1428571428571428,1.0,1.1428571428571428,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.9,-2.566667,20.866667,3635.0,2850.5714285714284,1847.0,2519.0
6355,West North Central,2021-03-21,1718.0,13.0,2159826.0,31848.0,150.0,123664.0,1385.0,376.0,145581.0,5437593.0,89968.0,3067926.0,228347.0,8382969.0,47802.0,1531249.0,126724.0,4228183.0,35397.0,1369691.0,95129.0,3987746.0,6757.0,166404.0,6456.0,164685.0,0.2370670000000003,10.567570571428572,0.8644178571428573,50.954831,1.1428571428571428,1.0,1.1428571428571428,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.9,2.233333,20.233333,2707.0,2832.1428571428573,2402.0,1847.0
6356,West North Central,2021-03-22,2976.0,11.0,2162802.0,31859.0,161.0,123825.0,1385.0,387.0,79181.0,5516774.0,49273.0,3117199.0,124628.0,8507597.0,32337.0,1563586.0,82083.0,4310266.0,14243.0,1383934.0,40303.0,4028049.0,2692.0,169096.0,2240.0,166924.99999999997,6.378222,8.030952571428571,-0.0947309999999995,58.08097714285714,1.1428571428571428,1.0,1.1428571428571428,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.9,-8.766667000000002,19.366667,1718.0,2914.1428571428573,2459.0,2402.0
6357,West North Central,2021-03-23,2830.0,73.0,2165632.0,31932.0,229.0,124054.0,1422.0,401.0,34310.0,5551084.0,23484.0,3140683.0,55878.0,8563475.0,16355.0,1579941.0,38741.0,4349007.0,5899.0,1389833.0,16061.0,4044110.0,1222.0,170318.0,1049.0,167974.0,58.263367,7.816468428571428,2.996098,72.96702271428572,1.1428571428571428,1.0,1.1428571428571428,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.9,-0.2388889999999994,17.4,2976.0,2967.1428571428573,3416.0,2459.0
6358,West North Central,2021-03-24,3921.0,88.0,2169553.0,32020.0,228.0,124282.0,1456.0,406.0,81069.0,5632153.0,48994.0,3189677.0,126628.0,8690103.0,27292.0,1607233.0,67628.0,4416635.0,17942.0,1407775.0,55261.0,4099371.0,3737.0,174055.0,3672.0,171645.99999999997,40.10166100000001,5.227557285714285,1.3724647142857145,76.71699042857142,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.105714285714285,-5.127778,14.694444,2830.0,3039.285714285714,3488.0,3416.0
6359,West North Central,2021-03-25,4773.0,68.0,2174326.0,32088.0,217.0,124499.0,1448.0,395.0,105635.0,5737788.0,65373.0,3255050.0,163794.0,8853897.0,32195.0,1639428.0,89511.0,4506146.0,26322.0,1434097.0,67444.0,4166815.0,6801.0,180856.0,6742.0,178387.99999999994,5.5428440000000005,4.954188714285714,0.6309522857142857,74.36721985714287,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.105714285714285,-4.812499999999999,14.755556,3921.0,3222.8571428571427,3635.0,3488.0
6360,West North Central,2021-03-26,4427.0,34.0,2178753.0,32122.0,194.0,124693.0,1431.0,389.0,121460.0,5859248.0,93913.0,3348963.0,209740.0,9063637.0,41528.0,1680956.0,102437.0,4608583.0,46608.0,1480705.0,101514.0,4268329.0,5762.0,186618.0,5733.0,184121.0,10.154557,6.092724857142857,1.3166888571428568,71.92271771428571,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.105714285714285,-4.312499999999999,21.580247,4773.0,3336.0,2707.0,3635.0
6361,West North Central,2021-03-27,3607.0,44.0,2182360.0,32166.0,196.0,124889.0,1406.0,372.0,144471.0,6003719.0,113118.0,3462081.0,249102.0,9312739.0,53986.0,1734942.0,133228.0,4741811.0,50429.0,1531134.0,107214.0,4375543.0,8702.0,195320.0,8651.0,192772.0,11.628967,7.478615285714286,2.465388142857143,71.10421014285714,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.105714285714285,-5.994443999999999,24.092593,4427.0,3464.5714285714284,1718.0,2707.0
6362,West North Central,2021-03-28,2033.0,13.0,2184393.0,32179.0,212.0,125101.0,1414.0,377.0,124544.0,6128263.0,134962.0,3597043.0,250998.0,9563737.0,56223.0,1791165.0,121565.0,4863376.0,69655.0,1600789.0,120355.0,4495898.0,9074.0,204394.0,9048.0,201820.0,6.139140000000001,5.218386285714286,-2.952601285714285,55.779092428571424,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,2.857142857142857,45.105714285714285,-9.583333,20.927778,3607.0,3509.5714285714284,2976.0,1718.0
6363,West North Central,2021-03-29,3134.0,-4.0,2187527.0,32175.0,149.0,125250.0,1389.0000000000002,362.0,69607.0,6197870.0,69024.0,3666067.0,133111.0,9696848.0,39554.0,1830719.0,83641.0,4947017.0,24928.0,1625716.9999999998,44848.0,4540746.0,4536.0,208930.0,4617.0,206437.00000000003,0.0,11.725837714285715,-0.9095017142857144,42.202669571428565,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,3.7142857142857135,45.105714285714285,1.0,26.925926,2033.0,3532.1428571428573,2830.0,2976.0
6364,West North Central,2021-03-30,3136.0,55.0,2190663.0,32230.0,247.0,125497.0,1458.0,371.0,61546.0,6259416.0,45771.0,3711838.0,98240.0,9795088.0,24003.0,1854722.0,54604.0,5001621.0,13201.0,1638918.0,35005.0,4575751.0,8548.0,217478.0,8587.0,215024.00000000003,0.0,6.521252428571429,-6.974095999999999,38.50267528571429,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,4.0,45.105714285714285,-8.938889,25.12963,3134.0,3575.8571428571427,3921.0,2830.0
6365,West North Central,2021-03-31,4387.0,44.0,2195050.0,32274.0,239.0,125736.0,1500.0,363.9999999999999,77678.0,6337094.0,89051.0,3800889.0,163147.0,9958235.0,39248.0,1893970.0,83501.0,5085122.0,45961.0,1684879.0,75764.0,4651515.0,3829.0,221307.0,3840.0,218864.0,0.0,0.6242945714285716,-11.418871142857142,40.74810014285714,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,4.0,45.105714285714285,-13.355556,14.475309,3136.0,3642.4285714285716,4773.0,3921.0
6366,West North Central,2021-04-01,4538.0,27.0,2199588.0,32301.0,206.0,125942.0,1525.0,372.0,104728.0,6441822.0,94990.0,3895879.0,189754.0,10147989.0,37377.0,1931347.0,95535.0,5180657.0,47356.0,1732235.0,83805.0,4735320.0,10245.0,231552.00000000003,10379.0,229243.0,0.0,2.568584571428571,-9.925374857142858,39.54264028571429,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,1.1428571428571428,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,4.0,45.105714285714285,-11.409722000000002,18.722222,4387.0,3608.8571428571427,4427.0,4773.0
6367,West North Central,2021-04-02,5592.0,30.0,2205180.0,32331.0,223.0,126165.0,1543.0,376.0,183567.0,6625389.0,134775.0,4030654.0,300759.0,10448748.0,57725.0,1989072.0,162884.0,5343541.0,55481.0,1787715.9999999998,116080.0,4851400.0,21558.0,253110.0,21755.0,250998.0,0.0,9.303417,-5.937830571428571,33.83606742857143,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,0.5714285714285714,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,4.0,42.98857142857143,-2.6499999999999995,25.744444,4538.0,3775.285714285714,3607.0,4427.0
6368,West North Central,2021-04-03,3746.0,85.0,2208926.0,32416.0,229.0,126394.0,1533.9999999999998,391.0,190886.0,6816275.0,139111.0,4169765.0,316680.0,10765428.0,57622.0,2046694.0,172673.0,5516214.0,66148.0,1853864.0,128501.0,4979901.0,15341.0,268451.00000000006,15504.0,266502.0,0.0,12.994995571428571,-2.3944005714285708,34.85466771428572,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,0.5714285714285714,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.4285714285714284,4.0,42.98857142857143,-1.7722220000000002,26.677778,5592.0,3795.1428571428573,2033.0,3607.0
6369,West North Central,2021-04-04,848.0,0.0,2209774.0,32416.0,204.0,126598.0,1527.0,391.0,109785.0,6926060.0,104434.0,4274199.0,204002.0,10969430.0,42948.0,2089642.0,106009.0,5622223.0,52558.0,1906422.0,89150.0,5069051.0,8908.0,277359.0,8804.0,275306.0,0.0,15.200242571428571,0.8256172857142856,39.25889042857143,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,0.5714285714285714,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.2857142857142856,4.0,42.98857142857143,-1.4999999999999991,30.016667,3746.0,3625.8571428571427,3134.0,2033.0
6370,West North Central,2021-04-05,3099.0,8.0,2212873.0,32424.0,213.0,126811.0,1603.0,388.00000000000006,80450.0,7006510.0,69895.0,4344094.0,139031.0,11108461.0,36625.0,2126267.0,88282.0,5710505.0,22658.0,1929080.0,39982.0,5109033.0,10612.0,287971.0,10765.0,286071.0,0.0,17.284876571428573,4.779320857142857,44.93673471428571,1.1428571428571428,1.0,1.0,1.2857142857142858,0.4285714285714285,0.5714285714285714,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.2857142857142856,4.857142857142857,42.98857142857143,0.9166670000000005,29.938889,848.0,3620.8571428571427,3136.0,3134.0
6371,West North Central,2021-04-06,5069.0,29.0,2217942.0,32453.0,301.0,127112.0,1679.0,416.0,24964.0,7031474.0,23166.0,4367260.0,47295.0,11155756.0,10956.0,2137223.0,26907.0,5737412.0,8154.0,1937234.0,16328.0,5125361.0,4046.0,292017.0,4027.0,290098.0,1.591733,14.891534714285712,5.367835142857143,52.95430614285714,0.8571428571428571,1.0,1.0,1.2857142857142858,0.4285714285714285,0.5714285714285714,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.2857142857142856,4.857142857142857,42.19428571428572,-2.855555999999999,26.790123,3099.0,3897.0,4387.0,3136.0
6372,West North Central,2021-04-07,4643.0,28.0,2222585.0,32481.0,261.0,127373.0,1754.0,410.0,105078.0,7136552.0,85088.0,4452348.0,174303.0,11330059.0,44058.0,2181281.0,104187.0,5841599.0,24378.0,1961612.0,53078.0,5178439.0,16640.0,308657.0,17001.0,307099.0,44.160118,10.628747857142857,4.816688714285715,69.17320485714286,0.8571428571428571,1.0,1.0,1.2857142857142858,0.4285714285714285,0.5714285714285714,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.2857142857142856,4.857142857142857,42.19428571428572,-3.3500000000000005,24.820988,5069.0,3933.5714285714284,4538.0,4387.0
6373,West North Central,2021-04-08,4779.0,48.0,2227364.0,32529.0,292.0,127665.0,1809.0,416.0,117959.0,7254511.0,118842.0,4571190.0,216819.0,11546878.0,58353.0,2239634.0,120200.0,5961799.0,42436.0,2004048.0,78702.0,5257141.0,18034.0,326691.0,17873.0,324972.0,62.964483,9.25811285714286,2.2184744285714286,65.0619422857143,0.8571428571428571,1.0,1.0,1.2857142857142858,0.4285714285714285,0.5714285714285714,1.0,3.0,1.1428571428571428,1.2857142857142858,2.0,2.857142857142857,1.2857142857142858,2.2857142857142856,4.857142857142857,42.19428571428572,-3.627778,22.5,4643.0,3968.0,5592.0,4538.0
